,State,183,192,199,206,213,220,227,234,241,248,255,262,269,276,283,290,297,304,311,318,325
0,Washington,1482,70,78,84,89,93,97,102,109,118,131,148,171,202,244,301,378,365,353,376,430
1,Illinois,7560,133,128,117,102,87,72,62,55,50,46,44,43,43,44,46,49,54,59,67,77
2,California,8201,844,916,942,928,882,821,767,725,695,676,669,675,695,731,787,865,974,1120,1315,1571
3,Arizona,3063,511,521,410,280,197,139,102,78,63,54,49,47,46,48,52,57,65,77,93,115
4,Massachusetts,8484,148,145,135,122,108,95,84,77,71,68,66,66,68,72,78,87,100,118,142,175
5,Wisconsin,878,21,20,19,17,14,12,11,9,9,8,8,8,8,8,9,9,10,12,14,16
6,Texas,5362,1027,1256,1438,1565,1632,1652,1355,995,782,631,524,450,400,374,364,370,389,425,477,551
7,Nebraska,316,6,5,4,4,3,3,2,2,2,2,2,2,2,2,2,3,3,4,4,5
8,Utah,267,38,41,42,42,40,38,37,35,35,35,36,38,41,45,50,58,69,83,103,129
9,Oregon,273,26,28,29,29,28,27,26,25,25,26,27,28,31,35,41,49,60,75,98,130
10,Florida,5518,846,962,1027,1043,1015,959,907,866,833,809,794,789,792,806,830,866,921,999,1104,1239
11,New York,32591,217,224,219,206,188,169,153,140,131,123,119,116,116,120,128,140,158,182,216,261
12,Rhode Island,1001,13,12,10,8,6,5,4,3,3,2,2,2,2,2,2,3,3,3,4,5
13,Georgia,3361,264,317,346,349,329,298,276,260,250,243,241,242,247,256,269,287,311,341,378,421
14,New Hampshire,405,7,6,5,4,3,3,2,2,2,2,1,1,1,2,2,2,2,3,3,4
15,North Carolina,1756,133,137,132,121,106,92,80,72,66,62,59,59,59,62,67,73,83,97,115,140
16,New Jersey,15730,226,218,199,175,150,127,109,95,84,76,71,67,65,65,66,69,74,82,92,105
17,Colorado,1786,47,55,61,65,64,62,62,62,65,68,73,80,89,101,117,137,163,194,234,282
18,Maryland,3409,77,76,72,65,58,50,45,41,38,37,36,36,37,39,42,47,53,61,72,87
19,Nevada,709,71,76,79,79,78,75,73,72,71,71,73,75,79,86,94,106,121,142,169,203
20,Tennessee,925,112,116,114,107,97,85,75,67,60,55,51,49,48,48,51,55,61,70,83,100
21,Hawaii,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2880,57,54,49,44,39,34,30,28,26,25,25,25,26,28,30,34,38,45,54,65
23,Kentucky,684,38,38,36,34,31,28,26,25,24,23,23,23,24,26,28,31,36,42,49,60
24,Minnesota,1601,34,33,30,26,22,18,15,13,12,11,10,10,10,11,12,13,15,17,21,26
25,Oklahoma,477,37,45,51,57,61,64,67,71,75,81,88,97,108,123,141,165,195,233,280,300
26,Pennsylvania,7093,113,105,93,81,70,60,53,48,44,42,41,41,42,44,47,52,58,66,77,92
27,South Carolina,1334,128,131,132,131,130,129,128,128,129,131,135,142,151,164,181,203,232,269,317,376
28,District of Columbia,581,8,8,8,7,7,7,6,6,6,6,7,7,8,8,9,11,13,15,18,23
29,Kansas,322,10,10,9,8,7,6,5,5,5,4,4,4,4,4,5,6,6,8,9,12
30,Missouri,1189,48,48,46,41,36,31,27,24,21,20,19,19,19,20,21,23,26,30,35,42
31,Vermont,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,2054,57,49,43,38,35,33,31,30,30,30,30,32,34,37,42,48,57,69,86,109
33,Connecticut,4410,34,37,36,33,29,24,21,19,17,16,16,16,16,17,18,20,22,26,30,35
34,Iowa,820,46,55,61,64,65,65,65,66,68,72,76,82,89,99,111,126,145,168,196,228
35,Louisiana,3686,143,143,135,121,105,89,77,69,64,61,60,61,64,69,78,91,109,134,170,220
36,Ohio,3256,95,86,74,63,52,43,37,32,28,26,24,23,23,23,24,25,28,31,35,41
37,Michigan,6395,84,85,81,76,69,62,57,53,50,48,47,47,48,49,52,56,62,69,79,92
38,South Dakota,121,9,9,8,8,8,7,7,7,7,7,7,7,7,8,9,10,12,15,18,23
39,Arkansas,386,43,46,46,45,41,37,34,31,29,28,27,27,27,28,30,33,36,41,48,56
40,Delaware,529,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
41,Mississippi,1436,126,121,111,99,86,75,66,58,52,48,45,43,43,43,44,46,50,55,62,71
42,New Mexico,596,34,34,32,29,24,20,17,15,13,12,11,11,11,12,12,14,16,20,25,33
43,North Dakota,97,5,5,5,5,5,6,6,6,7,7,8,8,9,10,12,13,15,17,20,23
44,Wyoming,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
45,Alaska,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Maine,118,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,7,9,11,13
47,Alabama,1397,175,188,187,178,163,145,132,121,114,108,105,105,107,112,119,131,147,168,195,230
48,Idaho,138,11,12,13,14,15,17,20,23,26,31,36,42,50,59,71,85,103,124,134,91
49,Montana,43,4,3,4,6,12,23,39,59,79,91,58,40,29,21,17,14,12,11,11,NaN
50,Puerto Rico,188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,102,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
