,State,242,248,255,262,269,276,283,290,297,304,311,318,325,332,339
0,Washington,2037,43,41,39,36,34,32,30,28,27,25,23,22,21,19
1,Illinois,8672,154,152,161,162,162,162,161,160,159,158,156,154,152,150
2,California,15018,633,533,522,518,512,505,498,491,483,475,466,457,448,439
3,Arizona,5451,132,134,152,175,200,229,262,299,341,387,439,496,559,628
4,Massachusetts,9295,86,91,108,127,149,174,204,238,278,323,375,435,502,578
5,Wisconsin,1238,45,56,60,62,65,67,69,71,73,75,77,78,79,80
6,Texas,15051,576,548,558,548,545,539,534,527,521,514,507,499,491,483
7,Nebraska,442,17,19,21,23,26,28,31,35,38,42,46,50,56,60
8,Utah,440,9,11,16,21,29,39,52,68,89,113,140,169,196,219
9,Oregon,521,13,12,11,11,10,10,9,9,9,8,8,8,7,7
10,Florida,13287,711,687,707,679,667,649,633,616,599,582,565,549,532,516
11,New York,33081,47,48,52,54,57,60,62,66,69,72,76,79,83,87
12,Rhode Island,1088,16,18,21,23,26,29,31,35,38,41,45,49,53,58
13,Georgia,6599,287,258,253,250,247,243,238,234,229,223,217,212,205,199
14,New Hampshire,438,2,3,3,4,5,6,7,9,11,13,16,20,24,29
15,North Carolina,3235,178,160,160,161,161,161,161,161,160,160,159,157,156,154
16,New Jersey,16064,39,44,50,56,61,68,75,82,90,99,109,119,130,142
17,Colorado,2013,25,32,45,62,84,114,155,209,280,373,492,640,820,1029
18,Maryland,3876,42,43,43,43,43,42,42,41,41,40,39,39,38,37
19,Nevada,1528,69,57,56,56,55,53,52,51,50,48,47,46,44,43
20,Tennessee,2216,168,166,176,188,200,213,225,238,250,262,273,284,293,302
21,Hawaii,120,13,9,8,6,5,4,3,2,2,1,1,1,1,0
22,Indiana,3503,71,70,73,75,77,78,80,81,82,83,84,85,85,86
23,Kentucky,1108,54,53,57,59,62,65,68,71,74,77,80,83,86,89
24,Minnesota,2015,55,50,53,53,54,55,56,56,57,58,58,59,60,60
25,Oklahoma,943,55,61,70,79,89,100,112,125,138,151,165,179,192,203
26,Pennsylvania,7940,112,116,120,123,126,129,133,136,140,143,146,150,153,157
27,South Carolina,3188,137,135,154,189,230,278,335,402,478,565,660,764,872,980
28,District of Columbia,619,2,2,2,3,3,3,3,3,3,3,4,4,4,4
29,Kansas,594,63,59,61,62,65,66,68,70,72,74,76,77,79,81
30,Missouri,1825,78,83,91,96,102,108,115,121,128,134,140,147,153,159
31,Vermont,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,2988,111,111,113,113,113,111,109,106,102,98,94,89,83,78
33,Connecticut,4492,13,13,13,13,12,12,12,12,12,11,11,11,11,11
34,Iowa,1265,41,37,38,38,40,41,41,42,43,44,45,45,46,46
35,Louisiana,5342,138,136,116,97,81,68,56,47,39,33,27,22,19,16
36,Ohio,4612,147,140,139,136,135,133,131,129,127,125,123,121,119,116
37,Michigan,6969,61,60,55,47,41,36,31,27,23,20,17,15,13,11
38,South Dakota,200,20,20,22,24,27,29,32,34,36,39,41,43,44,46
39,Arkansas,1181,81,87,104,126,151,181,215,254,297,344,394,445,496,543
40,Delaware,621,8,10,10,10,10,10,10,10,10,9,9,9,9,9
41,Mississippi,2809,106,90,91,90,88,86,84,82,80,77,75,72,70,67
42,New Mexico,847,22,21,23,23,23,22,22,22,22,22,22,22,21,21
43,North Dakota,192,21,24,27,30,34,38,42,46,50,54,57,60,61,62
44,Wyoming,49,1,2,2,2,3,3,3,4,4,5,5,6,6,7
45,Alaska,45,2,2,2,2,2,3,3,3,3,3,3,3,3,3
46,Maine,139,3,3,4,4,5,6,6,7,8,10,11,12,14,16
47,Alabama,2437,91,79,81,80,79,78,77,75,73,72,70,68,66,64
48,Idaho,441,22,23,24,25,25,26,26,27,27,27,28,28,28,28
49,Montana,156,15,16,20,23,26,30,34,39,44,50,57,65,73,82
50,Puerto Rico,605,68,73,91,107,125,145,168,194,224,257,293,332,373,417
51,"Virgin Islands, U.S.",19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Guam,31,6,5,4,3,3,2,2,1,1,1,1,1,0,0
53,West Virginia,311,44,46,51,55,59,64,69,75,81,87,94,101,109,116
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
