,State,240,248,255,262,269,276,283
0,Washington,2037,49,48,48,49,52,56
1,Illinois,8647,134,124,117,113,111,111
2,California,14893,567,501,468,451,446,453
3,Arizona,5451,103,85,75,68,64,63
4,Massachusetts,9269,71,61,56,52,50,49
5,Wisconsin,1238,44,45,46,47,48,51
6,Texas,14951,621,538,484,446,421,406
7,Nebraska,442,16,16,16,16,16,17
8,Utah,437,15,16,16,16,15,15
9,Oregon,521,24,24,24,26,28,31
10,Florida,13225,624,527,464,417,379,348
11,New York,33085,68,67,61,55,51,47
12,Rhode Island,1088,11,9,8,8,7,7
13,Georgia,6536,252,221,199,182,171,165
14,New Hampshire,438,3,3,3,3,4,4
15,North Carolina,3207,162,149,143,139,137,138
16,New Jersey,16061,36,31,28,25,24,22
17,Colorado,2009,26,26,26,27,28,30
18,Maryland,3869,41,40,38,36,36,36
19,Nevada,1524,59,49,44,42,40,40
20,Tennessee,2196,144,128,119,113,108,104
21,Hawaii,120,14,14,13,13,14,15
22,Indiana,3495,68,65,63,62,62,63
23,Kentucky,1101,55,54,53,54,55,57
24,Minnesota,2002,51,48,47,46,46,48
25,Oklahoma,939,50,48,47,46,46,47
26,Pennsylvania,7921,78,74,72,72,72,75
27,South Carolina,3177,138,116,101,90,81,73
28,District of Columbia,619,3,3,3,3,2,2
29,Kansas,594,38,34,33,34,35,37
30,Missouri,1810,77,77,78,79,81,85
31,Vermont,58,0,0,1,1,1,1
32,Virginia,2947,135,116,109,107,107,108
33,Connecticut,4492,11,11,11,11,11,11
34,Iowa,1264,57,56,54,51,49,48
35,Louisiana,5342,132,115,101,90,81,74
36,Ohio,4608,149,142,140,141,143,149
37,Michigan,6954,68,65,63,63,63,66
38,South Dakota,195,13,13,13,13,13,13
39,Arkansas,1173,74,67,62,58,54,51
40,Delaware,620,5,5,5,5,5,5
41,Mississippi,2792,100,82,72,66,61,59
42,New Mexico,841,21,20,20,21,22,24
43,North Dakota,184,15,14,13,12,12,12
44,Wyoming,49,2,2,2,3,3,3
45,Alaska,45,2,2,3,3,3,3
46,Maine,138,2,2,2,2,3,3
47,Alabama,2428,84,75,68,62,57,54
48,Idaho,438,27,25,23,21,20,19
49,Montana,146,14,13,14,14,15,17
50,Puerto Rico,599,60,55,55,56,57,59
51,Virgin Islands,19,1,1,1,1,1,1
52,Guam,31,9,8,7,6,6,5
53,West Virginia,300,29,27,27,27,28,30
54,Northern Mariana Islands,2,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
