,State,249,255,262,269,276
0,Washington,2100,45,46,46,45
1,Illinois,8845,171,190,209,223
2,California,15606,614,622,616,606
3,Arizona,5623,144,142,139,134
4,Massachusetts,9404,119,131,144,155
5,Wisconsin,1281,40,44,46,49
6,Texas,15745,675,650,603,551
7,Nebraska,470,22,24,27,28
8,Utah,453,12,12,12,12
9,Oregon,543,23,23,22,21
10,Florida,14032,619,608,578,540
11,New York,33131,60,68,75,82
12,Rhode Island,1107,20,23,27,31
13,Georgia,6946,336,355,359,352
14,New Hampshire,439,3,4,4,5
15,North Carolina,3441,191,199,201,201
16,New Jersey,16106,48,52,58,63
17,Colorado,2041,27,31,33,36
18,Maryland,3935,58,64,69,75
19,Nevada,1585,70,73,71,69
20,Tennessee,2377,161,158,154,147
21,Hawaii,132,17,18,18,18
22,Indiana,3580,84,91,97,102
23,Kentucky,1157,59,62,63,64
24,Minnesota,2060,59,66,72,77
25,Oklahoma,1006,58,60,60,59
26,Pennsylvania,8086,155,174,194,213
27,South Carolina,3326,150,148,139,130
28,District of Columbia,624,6,7,8,9
29,Kansas,635,48,50,51,51
30,Missouri,2053,136,143,149,153
31,Vermont,58,0,0,0,0
32,Virginia,3157,178,188,200,213
33,Connecticut,4501,11,13,16,18
34,Iowa,1316,58,64,67,69
35,Louisiana,5465,127,134,134,130
36,Ohio,4741,162,172,178,183
37,Michigan,7044,93,105,114,123
38,South Dakota,218,15,17,19,20
39,Arkansas,1308,128,127,126,125
40,Delaware,633,9,10,11,13
41,Mississippi,2919,115,118,118,115
42,New Mexico,870,28,29,31,31
43,North Dakota,231,24,26,28,30
44,Wyoming,50,3,4,4,5
45,Alaska,56,4,4,4,4
46,Maine,140,3,3,3,4
47,Alabama,2501,84,86,84,82
48,Idaho,460,30,31,30,28
49,Montana,173,16,16,15,14
50,Puerto Rico,644,NaN,NaN,NaN,NaN
51,Virgin Islands,19,NaN,NaN,NaN,NaN
52,Guam,39,NaN,NaN,NaN,NaN
53,West Virginia,339,41,44,46,47
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
