,State,235,241,248,255,262
0,Washington,1991,36,31,31,36
1,Illinois,8541,143,147,142,160
2,California,14378,612,630,606,607
3,Arizona,5322,103,100,111,114
4,Massachusetts,9210,74,73,74,74
5,Wisconsin,1210,39,41,40,40
6,Texas,14405,776,736,749,773
7,Nebraska,434,33,34,36,38
8,Utah,433,13,13,12,12
9,Oregon,509,26,24,25,26
10,Florida,12608,780,758,776,758
11,New York,33023,38,38,32,26
12,Rhode Island,1071,15,15,15,17
13,Georgia,6333,325,295,307,325
14,New Hampshire,436,2,4,4,2
15,North Carolina,3052,162,157,154,158
16,New Jersey,16031,29,32,42,57
17,Colorado,1988,15,14,15,14
18,Maryland,3838,41,39,39,38
19,Nevada,1452,61,56,56,57
20,Tennessee,2078,198,201,225,216
21,Hawaii,99,13,11,10,11
22,Indiana,3438,73,73,74,71
23,Kentucky,1060,60,59,60,61
24,Minnesota,1971,50,57,58,58
25,Oklahoma,905,52,52,52,51
26,Pennsylvania,7829,78,77,75,74
27,South Carolina,3064,162,162,162,162
28,District of Columbia,616,4,3,3,2
29,Kansas,528,45,46,44,45
30,Missouri,1731,51,39,43,41
31,Vermont,58,0,0,0,0
32,Virginia,2724,47,46,64,53
33,Connecticut,4480,12,12,13,12
34,Iowa,1220,57,54,57,56
35,Louisiana,5235,169,172,166,164
36,Ohio,4415,121,156,121,121
37,Michigan,6911,105,105,105,98
38,South Dakota,184,10,9,10,10
39,Arkansas,981,84,87,90,88
40,Delaware,615,4,4,4,5
41,Mississippi,2697,111,117,120,124
42,New Mexico,823,20,20,21,24
43,North Dakota,168,12,12,13,12
44,Wyoming,42,0,0,1,1
45,Alaska,44,1,2,2,2
46,Maine,136,0,0,0,0
47,Alabama,2351,79,79,78,83
48,Idaho,415,32,32,33,39
49,Montana,135,17,17,18,18
50,Puerto Rico,539,69,71,73,72
51,Virgin Islands,19,3,3,3,3
52,Guam,23,8,9,8,8
53,West Virginia,267,21,23,23,22
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
