,State,320,325,332,339,346
0,Washington,2941,201,215,216,203
1,Illinois,14214,1207,1064,1377,1017
2,California,20015,882,977,1227,888
3,Arizona,6950,357,328,447,303
4,Massachusetts,11035,369,421,464,549
5,Wisconsin,3973,482,366,577,285
6,Texas,23186,1228,1119,1369,1195
7,Nebraska,1236,172,172,164,185
8,Utah,949,96,96,103,99
9,Oregon,1045,127,134,142,171
10,Florida,19282,769,739,872,973
11,New York,35034,516,501,674,519
12,Rhode Island,1448,84,105,100,96
13,Georgia,9851,392,366,473,442
14,New Hampshire,566,45,43,61,65
15,North Carolina,5560,349,352,354,359
16,New Jersey,17336,381,362,456,363
17,Colorado,3358,356,278,420,368
18,Maryland,4865,278,264,299,324
19,Nevada,2319,198,201,223,196
20,Tennessee,5009,426,361,428,372
21,Hawaii,262,14,9,15,16
22,Indiana,6284,609,565,657,531
23,Kentucky,2082,207,201,255,161
24,Minnesota,4064,518,562,565,465
25,Oklahoma,1911,167,174,171,189
26,Pennsylvania,11319,996,1035,1192,1055
27,South Carolina,4579,198,190,250,242
28,District of Columbia,701,NaN,NaN,NaN,NaN
29,Kansas,1856,181,238,127,179
30,Missouri,4289,431,369,541,273
31,Vermont,81,12,10,10,13
32,Virginia,4208,176,180,233,192
33,Connecticut,5224,204,243,167,231
34,Iowa,2723,295,220,249,229
35,Louisiana,6607,225,233,241,301
36,Ohio,7022,688,787,834,694
37,Michigan,10422,960,821,931,755
38,South Dakota,1110,165,146,126,138
39,Arkansas,2713,199,173,222,200
40,Delaware,793,38,41,47,52
41,Mississippi,3961,186,175,258,243
42,New Mexico,1756,240,210,264,151
43,North Dakota,1028,97,78,95,77
44,Wyoming,289,54,63,62,55
45,Alaska,146,22,28,31,39
46,Maine,227,31,29,29,47
47,Alabama,3892,279,262,310,196
48,Idaho,1055,116,111,90,128
49,Montana,742,80,84,89,75
50,Puerto Rico,1203,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,113,NaN,NaN,NaN,NaN
53,West Virginia,841,105,108,134,110
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
