,State,229,234,241,248,255
0,Washington,1953,28,0,62,51
1,Illinois,8398,225,230,303,318
2,California,13758,558,474,637,652
3,Arizona,5219,194,0,176,132
4,Massachusetts,9133,101,82,61,58
5,Wisconsin,1168,24,69,80,37
6,Texas,13697,621,438,486,499
7,Nebraska,404,17,5,5,10
8,Utah,423,6,23,13,17
9,Oregon,482,12,0,4,18
10,Florida,11871,504,290,401,328
11,New York,33002,184,53,135,133
12,Rhode Island,1055,0,1,0,5
13,Georgia,6044,396,225,383,345
14,New Hampshire,433,5,0,21,0
15,North Carolina,2897,193,88,232,216
16,New Jersey,15991,58,29,20,68
17,Colorado,1973,32,16,7,21
18,Maryland,3804,37,21,29,64
19,Nevada,1393,85,0,80,59
20,Tennessee,1869,124,37,120,143
21,Hawaii,86,30,8,33,63
22,Indiana,3368,79,115,57,57
23,Kentucky,996,34,43,70,81
24,Minnesota,1912,40,31,136,75
25,Oklahoma,853,71,121,67,55
26,Pennsylvania,7771,124,0,180,126
27,South Carolina,2907,117,133,43,141
28,District of Columbia,611,NaN,NaN,NaN,NaN
29,Kansas,483,11,0,14,83
30,Missouri,1687,56,77,140,195
31,Vermont,58,0,7,0,0
32,Virginia,2684,165,14,93,52
33,Connecticut,4468,0,2,0,2
34,Iowa,1170,56,57,66,90
35,Louisiana,5105,219,169,126,165
36,Ohio,4276,223,36,173,171
37,Michigan,6810,29,30,63,65
38,South Dakota,173,0,0,0,151
39,Arkansas,908,100,130,149,158
40,Delaware,609,9,0,22,6
41,Mississippi,2585,34,132,139,99
42,New Mexico,807,14,21,17,15
43,North Dakota,156,5,0,16,12
44,Wyoming,42,0,0,0,13
45,Alaska,42,1,0,7,14
46,Maine,134,0,13,0,2
47,Alabama,2276,96,169,110,99
48,Idaho,385,15,34,21,16
49,Montana,118,8,16,0,0
50,Puerto Rico,477,NaN,NaN,NaN,NaN
51,Virgin Islands,17,NaN,NaN,NaN,NaN
52,Guam,14,NaN,NaN,NaN,NaN
53,West Virginia,248,26,0,57,34
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
