,State,305,311,318,325,332
0,Washington,2619,104,127,150,174
1,Illinois,12050,938,1045,1156,1217
2,California,18726,530,570,653,754
3,Arizona,6464,210,241,270,300
4,Massachusetts,10512,208,243,251,250
5,Wisconsin,3150,418,499,538,574
6,Texas,21013,1176,1345,1547,1756
7,Nebraska,909,137,162,182,198
8,Utah,793,85,98,109,117
9,Oregon,820,73,88,103,120
10,Florida,17991,520,586,678,772
11,New York,34319,322,372,426,473
12,Rhode Island,1294,50,52,58,64
13,Georgia,9198,267,282,300,316
14,New Hampshire,512,17,19,22,26
15,North Carolina,5034,273,326,355,395
16,New Jersey,16761,236,277,299,314
17,Colorado,2806,280,333,368,396
18,Maryland,4434,168,185,207,236
19,Nevada,2017,119,147,173,203
20,Tennessee,4266,397,407,457,508
21,Hawaii,233,11,11,11,12
22,Indiana,5305,457,457,494,515
23,Kentucky,1787,160,187,210,233
24,Minnesota,3297,388,434,494,538
25,Oklahoma,1634,128,158,184,209
26,Pennsylvania,9816,530,634,723,818
27,South Carolina,4283,170,180,210,240
28,District of Columbia,670,10,14,17,20
29,Kansas,1410,142,150,161,177
30,Missouri,3578,275,310,325,344
31,Vermont,63,2,3,3,4
32,Virginia,3938,162,186,208,239
33,Connecticut,4828,104,112,120,129
34,Iowa,2202,220,244,263,272
35,Louisiana,6260,120,97,117,149
36,Ohio,5996,336,387,454,518
37,Michigan,8875,606,664,737,810
38,South Dakota,819,185,185,206,212
39,Arkansas,2357,191,220,253,299
40,Delaware,748,16,20,27,37
41,Mississippi,3676,132,127,139,157
42,New Mexico,1383,207,238,255,281
43,North Dakota,846,121,143,160,170
44,Wyoming,176,37,49,58,68
45,Alaska,103,11,13,14,15
46,Maine,176,12,14,18,22
47,Alabama,3457,240,271,310,344
48,Idaho,849,99,117,127,139
49,Montana,603,98,114,125,132
50,Puerto Rico,1017,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,103,NaN,NaN,NaN,NaN
53,West Virginia,662,100,121,137,156
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
