193,199,206,213,220
1592,104.61,106.82,112.97,121.34
7700,99.943,119.63,123.86,146.15
9345,1052.9,1011.4,933.72,987.29
3747,382.43,338.23,342.84,369.11
8626,99.493,115.81,171.12,197.33
947,69.567,69.704,74.404,91.794
6865,1532.4,1495.9,1500.5,1451.6
332,16.132,18.221,24.052,26.393
310,44.566,36.912,37.455,47.841
325,44.18,49.214,50.7,62.706
7022,1133.2,1109.3,1146.2,1086.9
32694,156.99,160.65,163.02,166.15
1007,15.831,12.176,10.005,11.257
3825,379.32,403.02,400.55,386.46
416,10.127,9.9647,10.083,12.497
1979,162.37,160.14,165.51,180
15830,82.713,91.904,117.04,217.64
1844,70.023,52.97,61.127,65.662
3506,60.57,63.855,66.372,101.1
832,126.8,129.43,119.33,114.96
1067,141.18,139.42,147.83,155.07
26,2.6202,2.9136,3.3577,5.113
2971,81.098,67.134,70.583,81.211
740,63.646,55.633,61.388,72.953
1646,44.857,39.803,42.308,57.654
549,66.669,79.899,112.89,124.5
7219,97.523,97.576,93.878,113.45
1751,248.41,253.91,261.98,237.07
584,4.9974,5.1246,5.1315,5.6379
358,29.01,30.891,32.329,44.034
1276,89.478,169.21,170.23,189.35
57,0.93706,1.0656,1.274,1.4659
2215,91.474,93.421,91.715,90.277
4432,33.161,33.494,58.28,55.722
874,36.21,33.814,33.67,34.42
3949,228.85,223.29,195.26,208.31
3515,202.36,186.1,191.08,189.56
6457,70.477,82.188,81.427,104.81
134,13.019,12.387,13.214,15.758
458,63.691,63.626,66.784,67.112
585,10.976,11.142,12.801,12.986
1693,172.56,173.68,173.68,173.12
651,39.484,41.94,37.242,39.487
103,7.7331,9.3308,9.6899,10.177
26,1.1408,1.2182,1.6449,2.5258
24,5.3016,6.2125,7.0245,8.5527
123,4.9528,5.2246,5.7394,6.1007
1603,188.59,185.54,188.04,166.2
197,56.317,60.27,56.48,57.079
61,18.233,19.091,20.095,28.64
225,41.912,36.366,39.204,42.676
8,1.1597,1.3385,1.501,1.8807
5,0.070977,0.09462,0.071518,0.10569
116,14.16,14.619,16.112,19.386
2,0.025753,0.034609,0.024899,0.033896
0,0.020324,0.02358,0.018309,0.02448
