,State,298,304,311,318,325
0,Washington,2519,92,92,92,93
1,Illinois,11162,578,595,590,599
2,California,18262,219,191,158,130
3,Arizona,6302,158,161,160,164
4,Massachusetts,10329,165,170,173,181
5,Wisconsin,2751,447,458,470,491
6,Texas,19995,591,606,611,628
7,Nebraska,779,88,88,90,93
8,Utah,718,100,97,95,95
9,Oregon,761,52,52,53,55
10,Florida,17518,284,281,272,270
11,New York,34032,168,210,250,291
12,Rhode Island,1254,36,36,37,40
13,Georgia,8957,535,561,569,585
14,New Hampshire,499,11,10,11,11
15,North Carolina,4806,243,255,258,265
16,New Jersey,16566,143,143,141,140
17,Colorado,2546,178,178,178,181
18,Maryland,4302,79,74,72,72
19,Nevada,1909,78,77,77,80
20,Tennessee,3893,248,259,265,276
21,Hawaii,222,5,0,0,0
22,Indiana,4910,328,336,339,351
23,Kentucky,1661,127,126,128,132
24,Minnesota,2961,270,277,283,293
25,Oklahoma,1528,122,121,123,131
26,Pennsylvania,9290,171,172,171,173
27,South Carolina,4112,117,110,110,115
28,District of Columbia,660,9,15,16,20
29,Kansas,1256,124,121,125,133
30,Missouri,3387,298,311,317,328
31,Vermont,59,0,0,0,1
32,Virginia,3800,123,122,120,120
33,Connecticut,4737,77,84,91,100
34,Iowa,1989,191,199,207,219
35,Louisiana,6132,94,93,94,98
36,Ohio,5722,185,189,187,190
37,Michigan,8376,368,409,442,479
38,South Dakota,644,106,114,127,143
39,Arkansas,2183,147,144,147,158
40,Delaware,736,18,17,18,20
41,Mississippi,3543,95,91,93,99
42,New Mexico,1215,79,78,80,85
43,North Dakota,736,117,122,134,150
44,Wyoming,144,31,36,41,48
45,Alaska,98,16,15,15,16
46,Maine,165,5,5,5,6
47,Alabama,3248,136,135,136,140
48,Idaho,759,76,76,79,86
49,Montana,520,93,100,113,129
50,Puerto Rico,935,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,92,NaN,NaN,NaN,NaN
53,West Virginia,582,44,46,50,55
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
