347,353,360,367,374
3461,152.64,110.96,103.76,109.91
18214,749.95,917.7,712.3,750
26542,2717,2653.1,2635.2,3062.2
9061,598.11,586.49,555.11,555.96
12502,457.9,461.57,507.93,516.98
5256,284.26,236.66,176.39,206.86
28338,1695.2,1733.9,1772,1683.6
1669,105.89,103.72,95.838,91.476
1294,75.329,79.601,84.198,89.635
1492,83,65.538,68.199,83.502
21890,903.87,964.04,1098.7,1113.9
38273,1129.4,1380.4,1300.3,1354.3
1777,62.402,49.873,33.368,27.917
10960,394.67,398.9,392.97,397.11
769,76.514,78.976,81.765,86.214
6892,426.91,367.36,382.05,440.15
19187,619.9,516.87,494.2,549.3
4912,346.57,304.34,226.76,202.57
5967,363.55,352.41,383.73,361.23
3148,201.11,175.56,196.79,205.27
6970,415.85,456.74,398.38,375.49
289,10.892,11.308,12.605,12.017
8410,524.6,447.52,442.51,454.43
2698,174.13,131.15,149.79,169.11
5436,299.07,195.39,174.41,197.2
2527,222.7,208.68,226.8,203.82
16179,967.4,1045.6,949.07,900.05
5385,300.56,312.68,325.28,312.55
792,38.909,37.5,39.789,34.022
2872,239.17,232.94,242.4,245.26
5717,306,292.79,288.47,269.72
139,15.504,16.189,15.08,17.071
5117,234.2,228.25,260.91,185.11
6099,222.66,218.78,251.81,196.93
3946,235.97,222.11,202.65,170.06
7488,252.38,228.9,155.71,173.37
9017,608.69,541.6,467.54,434.08
13306,611.46,584.34,529.79,509.58
1501,57.113,57.1,49.732,44.92
3729,220.26,255.18,285.48,274.43
930,28.294,29.048,29.952,31.779
4840,252.16,258.23,253.15,225.92
2534,174.72,152.1,153.89,161.17
1310,40.5,27.555,24.426,19.989
438,54.349,49.027,34.968,40.666
215,13.06,11.532,13.293,11.101
358,34.829,36.374,36.447,36.626
4872,262.81,260.61,278.18,254.17
1448,110.93,104.44,68.229,68.595
971,59.124,33.132,28.635,21.749
1526,108.45,85.681,82.239,94.615
23,0.029193,0.046089,0.090551,0.023504
122,2.2537,2.2025,2.2754,1.6007
1373,112.58,115.1,113.45,126.08
2,0.0056897,0.0060367,0.023549,0.0052127
0,0.0055848,0.0059254,0.017183,0.0051165
