305,311,318,325,332
2619,134.02,173.07,180.04,227.82
11951,1177,1480.9,1502.5,1308.7
18672,495.52,715.76,934.34,1537.6
6457,195.26,270.54,352.02,391.36
10488,216.41,320.23,332.63,291.72
3143,477.12,554.76,560.73,553.76
20903,1019.2,1228.5,1314.4,1166.5
905,98.384,151.25,163.16,130.99
787,119.59,122.18,136.4,146.24
819,83.296,94.64,121.03,125.72
17930,468.15,562.09,754.68,790.28
34296,310.2,394.21,418.83,467.13
1294,36.72,45.131,44.353,43.86
9179,357.25,369.7,447.08,453.74
508,14.439,23.525,34.963,44.791
5005,242.09,317.08,374.99,406.79
16746,236.11,348.62,430.21,412.75
2787,243.05,296.27,432.89,503.53
4415,133.97,209.11,263.55,274.44
2011,119.13,144.4,123.02,181.15
4211,290.69,508.34,527.83,623.69
231,15.625,15.684,18.049,18.235
5246,349.04,613.89,695.67,721.57
1783,161.44,173.15,203.72,182.39
3257,443.9,646.09,678.84,634.25
1624,152.94,179.74,176.06,276.25
9775,540.16,694.05,1243.1,1295.2
4274,151.78,177.24,221.02,233.18
670,12.703,13.673,14.784,16.531
1325,135.13,183.66,215.57,210.51
3574,222.96,261.54,283.34,258.18
63,5.6578,9.7871,10.194,18.048
3938,169.99,177.12,183.17,95.959
4828,114.59,145.04,154.17,142.83
2191,291.55,342.65,322.28,254.38
6233,155.1,189.05,369.08,467.4
5984,446.31,534,500.48,554.67
8875,725.6,1024.2,1113,1102.8
777,111.17,111.52,111.65,97.439
2337,131.99,204.84,274.01,248.02
746,17.527,19.804,22.151,30.167
3657,98.753,120.97,178.85,230.75
1350,168.96,232.07,257.26,257.26
840,95.763,96.062,96.174,51.311
176,53.3,61.517,66.632,60.478
102,4.671,6.1577,6.159,5.8701
174,17.785,26.779,28.253,29.567
3457,203.93,186.22,203.63,253.72
847,72.939,81.637,98.811,103.59
600,88.488,108.94,128.78,118.15
1012,90.587,107.38,117.45,131.85
23,0.54533,0.47879,0.49504,0.50589
103,6.9775,5.6081,4.8077,5.0304
658,76.462,141.49,176.59,213.01
2,0.00976,0.013178,0.010233,0.0084927
0,0.00958,0.012935,0.0097665,0.0083361
