,State,313,318,325,332,339
0,Washington,2774,119,138,152,171
1,Illinois,12985,939,916,901,887
2,California,19173,498,608,697,750
3,Arizona,6639,206,244,249,259
4,Massachusetts,10748,231,244,261,271
5,Wisconsin,3494,336,344,347,325
6,Texas,21896,970,1025,1100,1026
7,Nebraska,1018,115,122,115,99
8,Utah,871,85,87,87,86
9,Oregon,912,86,99,114,129
10,Florida,18597,559,632,665,693
11,New York,34605,312,359,402,441
12,Rhode Island,1373,54,61,66,69
13,Georgia,9452,269,289,286,274
14,New Hampshire,526,19,22,25,28
15,North Carolina,5261,242,283,316,330
16,New Jersey,16993,245,278,306,320
17,Colorado,3037,255,273,287,272
18,Maryland,4641,186,206,238,266
19,Nevada,2144,135,155,170,190
20,Tennessee,4602,356,372,386,364
21,Hawaii,244,9,8,8,8
22,Indiana,5723,450,488,490,489
23,Kentucky,1908,131,148,153,153
24,Minnesota,3652,406,428,470,468
25,Oklahoma,1743,129,155,171,181
26,Pennsylvania,10335,610,713,776,803
27,South Carolina,4381,122,131,132,130
28,District of Columbia,680,11,12,13,14
29,Kansas,1560,151,167,163,164
30,Missouri,3861,269,278,272,269
31,Vermont,69,4,5,5,5
32,Virginia,4062,139,151,171,184
33,Connecticut,5020,136,149,164,167
34,Iowa,2426,210,212,213,195
35,Louisiana,6420,165,185,194,203
36,Ohio,6429,453,523,596,678
37,Michigan,9564,663,703,728,726
38,South Dakota,946,158,158,155,144
39,Arkansas,2502,129,143,136,137
40,Delaware,772,24,27,30,33
41,Mississippi,3807,136,143,144,138
42,New Mexico,1568,185,215,229,242
43,North Dakota,933,90,81,79,69
44,Wyoming,215,40,46,45,43
45,Alaska,121,15,18,19,20
46,Maine,194,17,18,19,20
47,Alabama,3578,168,190,188,192
48,Idaho,929,86,90,88,83
49,Montana,681,88,90,87,81
50,Puerto Rico,1106,76,77,78,78
51,Virgin Islands,23,0,0,0,0
52,Guam,112,8,7,6,5
53,West Virginia,735,88,104,108,108
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
