,State,200,206,213,220,227
0,Washington,1688,65,72,67,60
1,Illinois,7845,143,183,209,243
2,California,10377,837,875,814,716
3,Arizona,4150,292,215,158,108
4,Massachusetts,8735,103,110,124,138
5,Wisconsin,998,45,48,47,46
6,Texas,9157,1395,1312,1096,867
7,Nebraska,345,13,15,16,16
8,Utah,336,21,20,16,13
9,Oregon,356,28,30,28,25
10,Florida,8186,982,974,845,693
11,New York,32755,67,68,64,61
12,Rhode Island,1014,6,8,10,12
13,Georgia,4199,366,373,317,260
14,New Hampshire,419,2,3,4,4
15,North Carolina,2192,185,191,175,155
16,New Jersey,15874,36,35,37,38
17,Colorado,1858,12,15,17,18
18,Maryland,3585,71,70,70,68
19,Nevada,957,135,153,165,163
20,Tennessee,1223,126,121,107,91
21,Hawaii,31,6,9,9,10
22,Indiana,3041,66,76,81,89
23,Kentucky,773,32,39,39,39
24,Minnesota,1698,45,43,45,46
25,Oklahoma,603,48,52,50,45
26,Pennsylvania,7311,67,63,50,38
27,South Carolina,2031,236,211,175,135
28,District of Columbia,591,5,5,5,5
29,Kansas,380,16,19,17,15
30,Missouri,1334,66,64,59,50
31,Vermont,58,1,1,1,1
32,Virginia,2326,107,124,136,154
33,Connecticut,4441,8,8,8,7
34,Iowa,931,51,57,57,56
35,Louisiana,4263,264,223,192,157
36,Ohio,3669,130,141,126,109
37,Michigan,6519,55,68,69,68
38,South Dakota,146,11,15,17,20
39,Arkansas,544,84,106,121,134
40,Delaware,591,5,6,7,7
41,Mississippi,1896,168,156,138,115
42,New Mexico,685,25,20,16,12
43,North Dakota,112,8,11,12,14
44,Wyoming,28,1,1,1,0
45,Alaska,26,2,2,2,1
46,Maine,125,1,1,1,1
47,Alabama,1768,157,162,152,137
48,Idaho,237,42,47,44,38
49,Montana,75,13,15,15,13
50,Puerto Rico,279,NaN,NaN,NaN,NaN
51,Virgin Islands,9,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,139,21,15,16,15
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
