,State,327,332,339,346,353
0,Washington,2918,154,180,233,190
1,Illinois,15454,1098,1155,1213,1208
2,California,21144,1223,1338,1391,1372
3,Arizona,7358,500,562,598,573
4,Massachusetts,11388,395,481,545,605
5,Wisconsin,4352,306,300,292,260
6,Texas,24440,1398,1378,1343,1293
7,Nebraska,1418,143,147,183,160
8,Utah,1062,97,94,91,93
9,Oregon,1161,119,130,146,179
10,Florida,20003,780,850,862,881
11,New York,35702,556,564,662,737
12,Rhode Island,1555,90,86,93,107
13,Georgia,10104,376,421,472,422
14,New Hampshire,604,45,47,51,52
15,North Carolina,5855,292,284,295,317
16,New Jersey,17775,458,440,483,548
17,Colorado,3969,479,490,538,529
18,Maryland,5142,283,316,376,424
19,Nevada,2548,245,280,297,281
20,Tennessee,5541,472,493,568,636
21,Hawaii,274,NaN,NaN,NaN,NaN
22,Indiana,6840,568,594,655,699
23,Kentucky,2224,140,132,143,141
24,Minnesota,4521,392,381,384,403
25,Oklahoma,2072,153,151,172,189
26,Pennsylvania,12552,1239,1363,1445,1480
27,South Carolina,4751,211,214,249,240
28,District of Columbia,716,25,27,32,33
29,Kansas,2109,235,296,306,353
30,Missouri,4613,286,303,303,285
31,Vermont,96,17,20,21,21
32,Virginia,4414,213,208,259,312
33,Connecticut,5444,234,287,317,366
34,Iowa,3269,554,595,627,636
35,Louisiana,6845,273,292,288,289
36,Ohio,7551,499,546,592,616
37,Michigan,11289,798,774,842,907
38,South Dakota,1259,146,138,122,118
39,Arkansas,2990,281,293,327,314
40,Delaware,816,25,42,61,60
41,Mississippi,4204,230,252,265,237
42,New Mexico,1978,173,180,171,151
43,North Dakota,1157,124,114,110,114
44,Wyoming,321,60,60,59,64
45,Alaska,176,31,37,31,40
46,Maine,259,32,34,38,40
47,Alabama,4102,215,222,262,247
48,Idaho,1194,118,124,152,151
49,Montana,818,75,74,70,73
50,Puerto Rico,1282,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,119,NaN,NaN,NaN,NaN
53,West Virginia,978,138,155,176,177
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
