,State,368,374,381,388,395,402,409,416,423,430,437,444,451,458,465
0,Washington,4114,190,194,196,197,197,196,194,192,189,186,182,179,175,170
1,Illinois,20680,507,355,275,207,152,105,66,35,20,14,10,7,4,3
2,California,37121,3024,2349,1928,1632,1423,1274,1168,1091,1035,993,961,936,915,898
3,Arizona,12238,732,485,369,289,232,192,164,144,129,118,110,103,97,92
4,Massachusetts,14133,423,348,305,267,232,202,173,147,123,101,81,63,46,31
5,Wisconsin,6190,244,199,176,158,143,131,120,111,103,95,88,81,75,69
6,Texas,34911,2185,1899,1656,1479,1349,1252,1177,1118,1070,1030,996,965,937,911
7,Nebraska,1879,36,30,29,28,27,27,26,25,24,24,23,22,22,21
8,Utah,1595,95,92,89,86,85,83,82,81,79,79,78,77,76,75
9,Oregon,1880,73,74,80,84,86,87,86,85,83,81,79,76,73,71
10,Florida,25293,1069,915,815,743,691,653,623,600,581,564,550,536,524,512
11,New York,42325,1319,1352,1403,1440,1463,1469,1460,1440,1410,1372,1328,1278,1224,1169
12,Rhode Island,2083,31,28,25,22,20,17,15,13,11,10,8,7,6,5
13,Georgia,13250,921,816,724,661,619,591,573,561,554,550,548,547,547,547
14,New Hampshire,987,46,35,29,24,21,18,16,15,13,12,11,10,9,9
15,North Carolina,8695,535,484,458,443,434,430,428,429,430,432,435,437,439,440
16,New Jersey,20951,505,500,505,506,503,496,486,474,461,446,430,413,396,379
17,Colorado,5505,125,155,183,204,218,227,233,237,238,239,238,236,233,230
18,Maryland,6865,281,256,239,228,220,214,210,206,203,199,196,193,190,187
19,Nevada,4026,220,191,184,179,177,175,173,172,171,170,169,168,166,165
20,Tennessee,8859,412,379,390,402,412,421,429,435,441,446,450,453,455,456
21,Hawaii,341,16,15,13,12,11,10,9,9,8,8,8,8,8,7
22,Indiana,9716,423,429,420,409,397,385,373,360,346,332,319,306,292,279
23,Kentucky,3421,312,323,318,315,314,313,312,312,312,311,310,309,308,307
24,Minnesota,6163,181,209,237,255,267,274,277,279,278,276,274,271,267,263
25,Oklahoma,3279,293,301,295,291,288,286,283,281,278,275,271,268,264,260
26,Pennsylvania,20532,1195,1057,993,938,886,836,788,740,691,644,597,552,508,466
27,South Carolina,6547,359,338,325,321,322,327,333,341,350,359,368,376,384,391
28,District of Columbia,872,18,11,8,6,5,4,3,3,2,2,1,1,1,1
29,Kansas,3587,172,173,173,173,173,172,172,171,170,169,167,166,164,163
30,Missouri,6781,120,113,107,102,96,92,87,83,78,74,71,67,64,60
31,Vermont,170,6,5,4,3,3,3,3,3,3,3,3,3,3,3
32,Virginia,6078,348,281,219,171,134,105,84,67,55,45,38,32,27,24
33,Connecticut,6819,188,130,94,67,47,31,19,11,8,5,3,2,1,1
34,Iowa,4487,157,158,158,159,159,159,158,158,157,157,156,155,154,153
35,Louisiana,8565,435,441,418,404,397,393,392,393,396,398,402,405,408,411
36,Ohio,10711,561,596,624,644,656,663,665,663,659,653,644,634,623,610
37,Michigan,15181,78,116,108,95,83,72,62,54,46,40,34,30,26,22
38,South Dakota,1705,53,37,26,18,12,9,6,4,3,2,1,1,0,0
39,Arkansas,4606,266,267,273,279,284,288,291,294,297,298,300,301,301,301
40,Delaware,1041,26,24,23,22,21,21,20,19,18,18,17,16,15,15
41,Mississippi,5772,240,205,193,183,176,170,165,160,156,152,148,144,140,136
42,New Mexico,3145,192,157,126,104,88,77,68,62,57,53,50,47,45,43
43,North Dakota,1436,10,15,13,11,10,8,7,6,5,4,3,3,2,2
44,Wyoming,571,9,9,8,8,7,7,6,6,5,5,4,4,3,3
45,Alaska,259,23,23,24,24,24,24,24,24,24,24,23,23,23,23
46,Maine,544,29,21,17,14,12,10,9,8,7,6,5,4,3,2
47,Alabama,6660,421,271,201,152,117,92,73,59,48,39,32,26,21,16
48,Idaho,1669,81,80,79,78,77,76,75,74,72,71,70,68,67,66
49,Montana,1151,80,77,73,70,67,64,61,58,55,52,50,47,45,42
50,Puerto Rico,1773,55,37,28,21,16,12,9,7,5,3,2,1,0,0
51,Virgin Islands,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,West Virginia,1895,103,104,112,118,122,124,125,125,124,123,121,119,117,114
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
