,State,249,255,262,269,276
0,Washington,2100,64,65,67,63
1,Illinois,8845,160,158,157,165
2,California,15606,588,575,548,559
3,Arizona,5623,151,140,138,134
4,Massachusetts,9404,98,92,90,90
5,Wisconsin,1281,40,43,43,43
6,Texas,15745,653,674,668,661
7,Nebraska,470,30,27,26,32
8,Utah,453,7,7,7,8
9,Oregon,543,16,16,16,16
10,Florida,14032,730,744,747,758
11,New York,33131,42,38,24,15
12,Rhode Island,1107,19,18,19,17
13,Georgia,6946,314,316,308,287
14,New Hampshire,439,0,0,1,1
15,North Carolina,3441,199,211,200,199
16,New Jersey,16106,44,42,56,47
17,Colorado,2041,27,27,27,27
18,Maryland,3935,48,47,47,47
19,Nevada,1585,53,59,52,59
20,Tennessee,2377,154,164,145,149
21,Hawaii,132,12,11,10,14
22,Indiana,3580,75,76,75,74
23,Kentucky,1157,46,49,43,45
24,Minnesota,2060,41,45,39,39
25,Oklahoma,1006,61,59,57,62
26,Pennsylvania,8086,139,141,139,131
27,South Carolina,3326,135,134,137,137
28,District of Columbia,624,4,5,3,4
29,Kansas,635,38,37,39,41
30,Missouri,2053,238,221,226,257
31,Vermont,58,0,0,0,0
32,Virginia,3157,163,117,108,107
33,Connecticut,4501,9,7,6,7
34,Iowa,1316,50,49,48,48
35,Louisiana,5465,105,109,100,114
36,Ohio,4741,101,85,139,94
37,Michigan,7044,80,73,83,78
38,South Dakota,218,18,18,17,18
39,Arkansas,1308,99,83,103,130
40,Delaware,633,11,11,10,11
41,Mississippi,2919,98,101,104,104
42,New Mexico,870,22,22,22,21
43,North Dakota,231,33,33,33,32
44,Wyoming,50,0,1,0,0
45,Alaska,56,7,7,6,7
46,Maine,140,1,1,1,1
47,Alabama,2501,67,67,66,70
48,Idaho,460,20,19,22,21
49,Montana,173,14,13,16,16
50,Puerto Rico,644,40,46,35,34
51,Virgin Islands,19,0,0,0,0
52,Guam,39,7,7,8,7
53,West Virginia,339,26,28,28,25
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
