340,346,353,360,367
3184,103.2,92.298,116.31,130.1
17224,962.25,1014,963.81,885.34
24218,2764.1,3288.4,3225.4,3238.8
8424,697.53,821.55,728.04,666.83
12010,479.77,502.34,499.08,518.64
5029,414.57,447.42,232.6,140.81
26916,1734.1,1784.8,1698.7,1313.1
1559,72.494,47.354,46.8,46.798
1212,76.617,72.254,77.938,88.74
1422,107.49,102.84,102.64,111.46
21135,860.22,896.83,935,1080.7
37286,1107.1,1338.5,1356.8,1404.5
1704,99.756,95.592,71.591,27.395
10685,338.8,421.81,455.69,471.37
701,76.688,78.133,65.653,63.333
6526,355.64,298.2,270.22,285.32
18613,521.64,604.32,605,583.22
4592,400.16,356.31,265.4,164.95
5680,359.8,405.01,410.29,372.85
2942,280.18,270.54,246.41,253.42
6443,717.98,774.72,779.82,637.04
285,13.173,13.618,13.64,14.335
7801,591.94,565.86,569.96,543.82
2534,176.52,129.57,114.95,120.28
5166,430.37,198.67,137.68,145.81
2357,217.86,230.62,229.52,241.45
14858,1274.5,1239.4,1214.6,1176.1
5124,276.8,327.64,313.83,326.55
762,32.67,33.701,33.399,30.9
2503,212.22,232.57,184.25,72.748
5470,473.6,518.95,539.74,458.35
121,15.865,16.765,16.416,17.514
4840,244.65,243.87,266.65,205.09
5791,227.15,225.42,96.848,87.988
3743,263.17,265.71,282.48,217.9
7272,348.54,369.03,291.08,209.15
8476,650.99,623.06,591.42,505
12690,763.21,764.39,656.09,296.32
1446,116.58,111.34,91.625,79.508
3441,295.81,326.49,289.98,278.42
895,58.707,56.762,50.511,48.917
4565,233.22,241.75,225.7,219.45
2316,200.39,184.77,172.18,168.55
1264,56.021,28.081,19.678,16.721
373,13.105,8.1263,10.249,7.7261
200,14.022,12.477,11.138,6.9661
319,43.043,45.424,46.111,49.761
4685,418.26,401.33,427.71,407.93
1354,106.36,90.565,58.641,44.876
919,58.691,62.24,41.197,27.255
1432,88.21,85.804,91.307,101.02
23,0.049942,0.051769,0.083344,0.042391
121,2.943,2.9524,2.8771,2.3168
1253,145.89,148.87,152.78,150.44
2,0.0057828,0.0049547,0.016798,0.0074097
0,0.0056761,0.0048634,0.011298,0.0072731
