,State,242,248,255,262,269
0,Washington,2037,38,42,40,40
1,Illinois,8686,135,134,122,110
2,California,15016,620,670,643,626
3,Arizona,5477,173,189,194,195
4,Massachusetts,9310,102,106,111,116
5,Wisconsin,1242,39,45,51,57
6,Texas,15088,678,662,604,555
7,Nebraska,442,20,18,19,20
8,Utah,440,9,11,12,12
9,Oregon,526,17,17,16,15
10,Florida,13296,620,583,546,538
11,New York,33087,60,68,73,79
12,Rhode Island,1088,19,20,22,24
13,Georgia,6602,270,315,305,302
14,New Hampshire,438,2,4,4,5
15,North Carolina,3243,185,181,176,172
16,New Jersey,16067,39,45,47,49
17,Colorado,2014,33,36,37,35
18,Maryland,3879,42,46,47,49
19,Nevada,1531,72,66,56,49
20,Tennessee,2218,141,155,154,157
21,Hawaii,120,18,18,16,13
22,Indiana,3506,67,63,61,57
23,Kentucky,1111,53,52,50,47
24,Minnesota,2017,49,61,64,70
25,Oklahoma,946,45,52,58,67
26,Pennsylvania,7960,128,119,126,133
27,South Carolina,3199,139,152,160,168
28,District of Columbia,620,4,3,2,2
29,Kansas,595,55,55,52,51
30,Missouri,1826,95,115,124,134
31,Vermont,58,0,0,0,0
32,Virginia,3013,105,69,65,62
33,Connecticut,4492,14,15,17,19
34,Iowa,1265,48,51,48,45
35,Louisiana,5368,116,102,93,82
36,Ohio,4615,196,202,208,212
37,Michigan,6969,70,82,84,84
38,South Dakota,202,17,19,20,23
39,Arkansas,1181,85,73,74,66
40,Delaware,621,5,8,8,9
41,Mississippi,2810,110,125,119,118
42,New Mexico,849,28,29,29,32
43,North Dakota,192,27,32,36,40
44,Wyoming,49,11,12,13,14
45,Alaska,45,1,0,0,0
46,Maine,139,2,3,4,4
47,Alabama,2437,80,89,87,85
48,Idaho,443,32,33,36,42
49,Montana,157,26,31,31,28
50,Puerto Rico,608,NaN,NaN,NaN,NaN
51,Virgin Islands,19,NaN,NaN,NaN,NaN
52,Guam,31,NaN,NaN,NaN,NaN
53,West Virginia,314,51,53,59,65
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
