,State,298,304,311,318,325
0,Washington,2519,107,146,186,228
1,Illinois,11162,815,946,996,968
2,California,18262,482,601,780,982
3,Arizona,6302,153,202,254,305
4,Massachusetts,10329,189,248,309,368
5,Wisconsin,2751,407,432,457,459
6,Texas,19995,563,683,838,1017
7,Nebraska,779,110,123,127,126
8,Utah,718,72,83,89,92
9,Oregon,761,49,62,78,93
10,Florida,17518,512,540,549,587
11,New York,34032,179,241,337,446
12,Rhode Island,1254,41,50,57,60
13,Georgia,8957,152,197,249,296
14,New Hampshire,499,15,25,38,55
15,North Carolina,4806,184,191,205,220
16,New Jersey,16566,154,199,247,298
17,Colorado,2546,215,271,328,363
18,Maryland,4302,103,136,168,203
19,Nevada,1909,86,105,124,145
20,Tennessee,3893,210,275,368,473
21,Hawaii,222,7,7,5,1
22,Indiana,4910,378,479,581,658
23,Kentucky,1661,113,146,182,219
24,Minnesota,2961,322,426,515,565
25,Oklahoma,1528,106,157,226,296
26,Pennsylvania,9290,328,444,589,733
27,South Carolina,4112,99,116,134,157
28,District of Columbia,660,8,14,14,18
29,Kansas,1256,117,164,214,265
30,Missouri,3387,294,388,482,555
31,Vermont,59,0,2,7,14
32,Virginia,3800,72,74,77,87
33,Connecticut,4737,91,125,167,200
34,Iowa,1989,227,308,364,389
35,Louisiana,6132,50,73,114,157
36,Ohio,5722,440,579,715,828
37,Michigan,8376,464,597,715,799
38,South Dakota,644,81,100,116,127
39,Arkansas,2183,99,125,140,170
40,Delaware,736,16,23,32,39
41,Mississippi,3543,37,45,54,62
42,New Mexico,1215,100,122,144,161
43,North Dakota,736,90,99,98,94
44,Wyoming,144,21,29,35,42
45,Alaska,98,14,20,21,24
46,Maine,165,4,9,19,32
47,Alabama,3248,126,152,190,230
48,Idaho,759,58,68,78,84
49,Montana,520,68,75,84,91
50,Puerto Rico,935,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,92,NaN,NaN,NaN,NaN
53,West Virginia,582,34,52,76,101
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
