,State,264,269,276,283,290,297,304
0,Washington,2190,4,3,3,3,2,2
1,Illinois,9243,133,135,136,138,140,140
2,California,16586,344,287,241,206,181,163
3,Arizona,5759,78,64,53,43,35,28
4,Massachusetts,9617,88,88,88,88,86,82
5,Wisconsin,1474,132,149,156,152,138,105
6,Texas,16995,471,410,358,315,282,264
7,Nebraska,522,24,25,26,27,27,27
8,Utah,522,35,33,28,20,12,7
9,Oregon,599,29,29,28,28,28,27
10,Florida,15412,512,428,352,284,226,177
11,New York,33301,73,71,66,59,51,42
12,Rhode Island,1130,17,16,14,13,12,10
13,Georgia,7429,166,133,113,105,108,123
14,New Hampshire,456,6,7,9,11,17,28
15,North Carolina,3773,102,98,90,92,96,99
16,New Jersey,16175,49,51,53,54,56,56
17,Colorado,2116,44,44,44,44,45,45
18,Maryland,4003,34,30,27,25,24,23
19,Nevada,1664,61,53,45,37,31,24
20,Tennessee,2774,102,95,91,91,96,106
21,Hawaii,169,9,7,6,4,3,2
22,Indiana,3795,116,124,134,145,159,174
23,Kentucky,1255,38,34,31,28,27,27
24,Minnesota,2197,422,359,247,147,91,75
25,Oklahoma,1104,41,41,43,48,60,82
26,Pennsylvania,8347,192,199,200,195,183,164
27,South Carolina,3559,97,82,70,59,49,42
28,District of Columbia,637,3,3,2,2,2,2
29,Kansas,787,28,23,19,15,12,9
30,Missouri,2424,176,153,148,139,131,146
31,Vermont,58,0,0,0,1,2,4
32,Virginia,3361,75,62,48,37,29,25
33,Connecticut,4532,14,13,12,11,10,8
34,Iowa,1481,62,62,58,51,42,32
35,Louisiana,5669,83,74,69,61,53,49
36,Ohio,5005,99,87,76,66,58,52
37,Michigan,7225,46,41,36,34,34,36
38,South Dakota,288,23,25,28,34,43,58
39,Arkansas,1586,22,21,19,18,16,14
40,Delaware,656,10,10,10,11,11,12
41,Mississippi,3101,69,55,44,35,27,22
42,New Mexico,915,21,21,23,24,27,30
43,North Dakota,345,59,66,69,66,58,46
44,Wyoming,54,4,4,4,4,4,5
45,Alaska,60,6,6,7,7,8,7
46,Maine,143,0,0,0,0,0,0
47,Alabama,2665,116,107,98,88,77,68
48,Idaho,510,41,45,47,51,55,58
49,Montana,212,16,17,19,29,30,34
50,Puerto Rico,735,20,8,3,1,0,0
51,Virgin Islands,20,0,0,0,0,0,0
52,Guam,60,4,5,6,7,9,11
53,West Virginia,388,20,17,15,12,6,0
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
