228,234,241,248,255
1953,54.801,47.65,44.248,44.968
8385,143.44,133.52,127.59,126.55
13709,725.45,643.17,519.38,528.97
5207,178.96,132.96,132.88,158.91
9116,62.173,57.899,58.712,51.598
1168,57.847,55.538,53.647,53.146
13576,1011.7,677.98,565.6,510.24
404,17.246,19.3,17.276,18.585
420,23.802,24.093,25.591,27.437
480,31.993,36.307,35.2,36.169
11811,718.98,476.47,413.13,360.99
32987,62.491,69.373,90.479,113.8
1055,8.8109,8.4368,7.9411,8.2714
5977,449.88,387.06,366.87,373.51
432,2.6764,2.8224,3.2317,2.6892
2889,201.03,206.4,213.69,198.24
15985,40.662,36.054,37.361,33.832
1971,27.521,23.365,20.77,21.776
3796,43.103,42.087,46.236,50.613
1388,87.239,60.755,52.812,51.789
1862,143.99,145.48,145.54,143.08
84,23.833,25.46,25.91,22.774
3362,74.507,67.974,72.969,71.389
993,64.554,74.391,76.64,81.259
1903,44.232,42.361,46.071,45.971
850,60.238,58.735,64.796,70.694
7750,101.13,97.977,100.32,102.5
2877,226.64,215.11,232.18,225.98
611,4.5773,4.4836,7.5349,7.8236
480,26.391,24.291,24.338,25.066
1668,122.31,121.39,118.95,121.83
58,0.73612,0.90203,0.9723,0.70581
2677,95.181,96.804,96.079,88.798
4468,10.051,10.021,7.8194,7.9875
1164,64.954,103.26,119.45,111.95
5035,92.601,80.951,78.457,70.64
4256,118.14,139.36,149.7,152.97
6806,75.117,67.498,64.006,69.829
173,8.5458,9.8542,9.0313,13.489
882,129.43,126.84,130.34,125.12
608,4.5269,3.7277,4.0579,6.7592
2569,147.2,148.72,147.5,142.85
800,28.167,26.241,25.518,26.86
155,13.932,15.949,20.598,22.294
42,6.1531,6.4065,6.807,7.1237
42,7.0989,7.1218,6.9196,7.1487
134,2.4752,2.9346,2.8021,3
2275,157.48,189,189.71,192.26
384,30.504,27.119,24.411,25.307
116,10.561,15.182,14.903,15.19
464,33.713,31.253,26.16,27.439
16,2.2548,1.4825,1.2936,1.6296
14,3.3574,4.1032,3.4345,2.352
246,39.613,37.258,50.78,59.178
2,0.042369,0.056644,0.089636,0.086952
0,0.024282,0.038045,0.055882,0.044409
