,State,200,206,213,220,227
0,Washington,1688,81,69,58,46
1,Illinois,7845,136,139,148,155
2,California,10377,833,716,606,484
3,Arizona,4150,298,206,142,92
4,Massachusetts,8735,100,94,90,82
5,Wisconsin,998,48,45,41,36
6,Texas,9157,1226,1052,868,693
7,Nebraska,345,14,12,11,9
8,Utah,336,23,20,17,14
9,Oregon,356,30,27,25,21
10,Florida,8186,991,879,770,634
11,New York,32755,68,62,58,52
12,Rhode Island,1014,6,5,4,3
13,Georgia,4199,318,298,271,235
14,New Hampshire,419,5,4,4,3
15,North Carolina,2192,152,126,104,78
16,New Jersey,15874,43,43,45,46
17,Colorado,1858,30,26,22,17
18,Maryland,3585,75,70,67,60
19,Nevada,957,97,85,71,57
20,Tennessee,1223,123,111,100,84
21,Hawaii,31,8,15,30,55
22,Indiana,3041,87,97,110,119
23,Kentucky,773,37,36,35,31
24,Minnesota,1698,46,50,52,54
25,Oklahoma,603,48,38,31,23
26,Pennsylvania,7311,90,78,68,57
27,South Carolina,2031,209,165,126,92
28,District of Columbia,591,6,6,6,7
29,Kansas,380,17,13,10,7
30,Missouri,1334,59,49,39,29
31,Vermont,58,0,0,0,0
32,Virginia,2326,116,109,101,91
33,Connecticut,4441,8,5,3,2
34,Iowa,931,42,38,34,29
35,Louisiana,4263,239,212,195,164
36,Ohio,3669,154,134,116,98
37,Michigan,6519,60,59,57,53
38,South Dakota,146,10,11,12,13
39,Arkansas,544,62,56,48,40
40,Delaware,591,6,5,4,3
41,Mississippi,1896,177,148,119,91
42,New Mexico,685,29,23,18,14
43,North Dakota,112,8,8,8,8
44,Wyoming,28,1,1,1,1
45,Alaska,26,3,2,2,1
46,Maine,125,2,1,1,1
47,Alabama,1768,151,133,118,97
48,Idaho,237,32,25,19,13
49,Montana,75,13,13,12,10
50,Puerto Rico,279,51,60,71,78
51,Virgin Islands,9,1,1,1,1
52,Guam,5,0,0,0,0
53,West Virginia,139,21,25,32,35
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
