,State,323,332,339,346,353,360,367,374,381,388,395,402,409,416,423,430,437,444,451,458,465
0,Washington,2850,154,172,198,232,273,314,350,374,377,363,335,295,249,202,160,127,98,74,57,43
1,Illinois,14844,1044,1093,1114,968,881,795,712,632,552,475,403,334,271,213,167,132,103,80,64,50
2,California,20603,1155,1455,1800,2155,2483,2726,2861,2901,2837,2689,2469,2200,1902,1594,1297,1024,779,564,391,281
3,Arizona,7154,348,415,482,494,492,471,437,399,355,311,267,222,179,141,111,87,67,52,40,31
4,Massachusetts,11209,252,267,287,299,306,308,308,301,286,263,235,204,172,142,113,92,74,58,47,38
5,Wisconsin,4209,357,358,353,299,269,246,226,208,188,167,147,127,107,88,70,56,45,35,27,22
6,Texas,23897,959,994,1039,1018,982,950,918,881,830,771,702,622,533,442,365,300,238,189,151,118
7,Nebraska,1329,139,141,139,119,109,102,95,87,78,69,59,49,40,31,24,18,13,10,7,6
8,Utah,1016,72,74,79,88,99,112,124,133,136,131,120,104,87,70,58,47,37,29,23,18
9,Oregon,1123,140,168,207,255,303,350,391,421,431,423,397,354,300,240,185,143,107,78,58,42
10,Florida,19591,613,656,716,788,859,909,935,938,903,843,769,686,604,520,440,380,327,273,232,198
11,New York,35266,472,547,645,768,912,1065,1198,1241,1172,1047,895,737,589,456,352,276,211,161,127,98
12,Rhode Island,1498,75,82,88,77,71,66,62,57,52,46,41,35,29,23,18,15,11,9,7,5
13,Georgia,9975,467,545,612,600,558,499,443,394,345,300,257,216,177,140,112,89,69,54,43,33
14,New Hampshire,584,43,58,79,96,109,117,121,123,119,112,101,88,73,58,45,35,26,19,15,11
15,North Carolina,5714,273,291,318,353,387,412,427,432,425,405,376,338,295,248,207,173,140,113,92,74
16,New Jersey,17608,300,331,380,442,501,546,571,574,545,498,439,373,306,240,184,143,110,82,63,49
17,Colorado,3759,257,270,288,297,309,318,322,318,304,282,253,219,182,145,112,88,67,50,38,29
18,Maryland,5012,255,289,338,391,438,464,466,450,419,379,333,282,231,181,139,108,83,62,48,37
19,Nevada,2434,182,204,226,221,218,211,200,185,166,146,126,105,85,67,53,42,32,25,19,15
20,Tennessee,5240,354,362,364,323,296,270,248,229,207,186,165,142,120,98,78,63,50,39,31,25
21,Hawaii,268,10,11,12,14,17,20,23,26,30,33,34,34,33,30,27,24,22,19,17,15
22,Indiana,6603,517,534,532,436,378,325,281,242,207,175,148,122,100,79,61,48,38,29,23,19
23,Kentucky,2146,152,160,171,178,181,181,177,172,163,152,138,123,106,89,72,59,48,38,30,24
24,Minnesota,4257,366,369,363,305,268,235,207,182,158,136,116,97,79,63,49,38,30,23,18,14
25,Oklahoma,1980,96,94,96,99,102,104,104,103,101,97,91,84,74,63,52,43,35,27,22,17
26,Pennsylvania,11961,948,1088,1223,1173,1170,1148,1102,1044,960,865,761,651,540,432,334,260,201,151,115,89
27,South Carolina,4627,119,121,128,135,138,141,143,143,139,132,123,111,99,84,70,59,49,40,33,27
28,District of Columbia,708,15,15,17,19,22,26,30,33,33,32,29,25,21,18,15,12,10,8,7,5
29,Kansas,1941,288,340,369,310,266,220,181,151,125,103,84,68,54,42,32,24,19,14,11,8
30,Missouri,4544,232,223,223,229,238,246,251,252,244,230,210,186,161,135,109,86,69,54,41,33
31,Vermont,89,10,10,10,9,8,7,7,6,6,6,6,5,5,5,4,4,3,3,2,2
32,Virginia,4335,91,89,92,100,113,129,148,168,185,200,210,211,202,185,164,146,125,105,90,75
33,Connecticut,5327,247,288,326,296,283,267,250,230,208,184,160,136,113,90,70,55,43,33,26,20
34,Iowa,2724,161,151,141,124,116,110,105,100,93,85,76,67,57,47,37,30,24,18,14,11
35,Louisiana,6724,173,179,192,207,220,229,230,224,209,189,166,141,115,91,70,55,42,31,24,18
36,Ohio,7298,524,557,611,659,706,737,740,720,673,614,547,474,398,324,255,200,158,121,93,73
37,Michigan,10900,850,899,912,766,675,591,517,454,393,339,289,242,200,160,126,101,80,62,50,41
38,South Dakota,1177,177,175,156,93,63,43,29,21,15,10,8,5,4,3,2,1,1,0,0,0
39,Arkansas,2820,167,176,178,151,133,116,103,92,81,72,64,55,47,39,32,26,21,17,14,11
40,Delaware,806,21,22,23,25,27,30,32,35,36,37,36,34,31,28,24,21,18,15,13,11
41,Mississippi,4083,127,124,125,123,123,121,118,114,108,100,91,80,68,56,45,36,29,22,17,13
