,State,281,290,297,304,311,318,325
0,Washington,2359,72,72,69,66,61,56
1,Illinois,9945,381,432,453,433,387,341
2,California,17559,365,361,355,345,328,311
3,Arizona,5918,83,90,95,96,92,88
4,Massachusetts,9951,206,244,278,301,311,318
5,Wisconsin,1948,218,248,270,282,285,284
6,Texas,18276,501,485,461,432,398,366
7,Nebraska,637,88,109,124,133,138,138
8,Utah,598,33,35,35,35,35,35
9,Oregon,673,30,31,31,31,30,29
10,Florida,16648,390,357,323,286,248,217
11,New York,33444,46,44,42,40,36,34
12,Rhode Island,1195,38,44,47,45,43,41
13,Georgia,7923,212,218,220,215,206,197
14,New Hampshire,482,10,11,11,10,10,9
15,North Carolina,4283,226,232,230,223,212,198
16,New Jersey,16332,138,183,229,269,299,322
17,Colorado,2268,73,89,100,102,98,94
18,Maryland,4127,67,76,83,90,95,100
19,Nevada,1765,59,64,66,65,63,61
20,Tennessee,3263,224,250,272,282,280,271
21,Hawaii,215,5,3,2,1,0,0
22,Indiana,4260,314,388,441,461,453,431
23,Kentucky,1461,100,112,123,129,133,133
24,Minnesota,2472,150,172,193,209,218,225
25,Oklahoma,1306,88,93,98,103,108,114
26,Pennsylvania,8743,191,207,214,211,198,182
27,South Carolina,3889,149,159,165,168,169,170
28,District of Columbia,645,4,4,4,4,4,4
29,Kansas,1008,98,100,97,92,86,81
30,Missouri,2891,192,188,179,169,156,144
31,Vermont,58,0,0,0,0,0,0
32,Virginia,3636,115,121,125,125,124,121
33,Connecticut,4609,44,46,45,41,38,37
34,Iowa,1705,107,117,122,123,120,117
35,Louisiana,5908,104,106,108,109,110,111
36,Ohio,5275,118,129,134,130,121,109
37,Michigan,7653,288,368,438,464,459,458
38,South Dakota,403,63,73,78,78,74,68
39,Arkansas,1894,128,132,131,125,118,111
40,Delaware,689,12,12,12,12,12,11
41,Mississippi,3310,65,58,49,40,32,27
42,New Mexico,994,49,56,56,49,42,35
43,North Dakota,499,62,64,63,60,54,49
44,Wyoming,87,6,6,6,6,6,6
45,Alaska,77,3,3,3,3,3,3
46,Maine,146,1,1,1,1,1,1
47,Alabama,2914,127,138,146,150,149,148
48,Idaho,615,55,62,65,64,60,56
49,Montana,337,71,76,78,78,77,75
50,Puerto Rico,814,32,31,30,28,27,25
51,Virgin Islands,21,0,0,0,0,0,0
52,Guam,78,6,6,6,6,6,6
53,West Virginia,445,32,35,35,32,29,27
54,Northern Mariana Islands,2,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
