,State,277,283,290,297,304
0,Washington,2296,49,51,52,54
1,Illinois,9775,221,237,255,272
2,California,17358,320,254,189,123
3,Arizona,5874,33,18,1,0
4,Massachusetts,9864,109,116,118,127
5,Wisconsin,1778,129,150,172,192
6,Texas,17955,445,388,331,274
7,Nebraska,596,26,28,29,32
8,Utah,572,37,41,46,51
9,Oregon,653,22,21,20,19
10,Florida,16429,443,467,491,515
11,New York,33422,72,74,76,77
12,Rhode Island,1177,17,19,19,21
13,Georgia,7809,182,154,132,104
14,New Hampshire,473,14,16,19,22
15,North Carolina,4157,117,109,99,92
16,New Jersey,16285,34,35,36,37
17,Colorado,2223,70,82,97,110
18,Maryland,4096,36,35,34,34
19,Nevada,1744,38,37,37,37
20,Tennessee,3131,166,163,163,160
21,Hawaii,212,14,14,13,13
22,Indiana,4130,134,145,159,172
23,Kentucky,1407,46,45,42,42
24,Minnesota,2402,91,100,111,121
25,Oklahoma,1249,55,54,54,55
26,Pennsylvania,8647,133,137,141,146
27,South Carolina,3802,74,59,45,30
28,District of Columbia,642,6,7,7,7
29,Kansas,956,96,106,117,127
30,Missouri,2820,227,245,270,284
31,Vermont,58,0,0,0,0
32,Virginia,3579,29,7,0,0
33,Connecticut,4577,16,17,19,19
34,Iowa,1635,78,81,85,88
35,Louisiana,5837,74,65,58,50
36,Ohio,5206,0,0,0,0
37,Michigan,7522,104,110,117,123
38,South Dakota,375,41,46,51,55
39,Arkansas,1812,140,138,137,136
40,Delaware,681,11,12,13,15
41,Mississippi,3255,62,50,39,28
42,New Mexico,967,16,16,15,14
43,North Dakota,456,76,86,97,107
44,Wyoming,68,1,0,0,0
45,Alaska,68,4,4,4,5
46,Maine,146,0,1,1,1
47,Alabama,2866,130,148,171,189
48,Idaho,573,19,17,16,13
49,Montana,297,28,31,34,37
50,Puerto Rico,801,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,69,NaN,NaN,NaN,NaN
53,West Virginia,425,11,5,0,0
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
