,State,250,255,262,269,276
0,Washington,2100,63,63,63,63
1,Illinois,8858,160,160,160,160
2,California,15633,565,565,565,565
3,Arizona,5624,155,155,155,155
4,Massachusetts,9415,96,96,96,96
5,Wisconsin,1283,40,40,40,40
6,Texas,15807,656,656,656,656
7,Nebraska,472,27,27,27,27
8,Utah,453,8,8,8,8
9,Oregon,547,17,17,17,17
10,Florida,14037,735,735,735,735
11,New York,33140,44,44,44,44
12,Rhode Island,1110,19,19,19,19
13,Georgia,6961,315,315,315,315
14,New Hampshire,439,1,1,1,1
15,North Carolina,3445,205,205,205,205
16,New Jersey,16107,39,39,39,39
17,Colorado,2044,27,27,27,27
18,Maryland,3938,49,49,49,49
19,Nevada,1585,54,54,54,54
20,Tennessee,2389,158,158,158,158
21,Hawaii,132,11,11,11,11
22,Indiana,3591,74,74,74,74
23,Kentucky,1162,46,46,46,46
24,Minnesota,2067,41,41,41,41
25,Oklahoma,1007,61,61,61,61
26,Pennsylvania,8088,143,143,143,143
27,South Carolina,3337,135,135,135,135
28,District of Columbia,624,5,5,5,5
29,Kansas,644,41,41,41,41
30,Missouri,2057,229,229,229,229
31,Vermont,58,0,0,0,0
32,Virginia,3170,154,154,154,154
33,Connecticut,4503,9,9,9,9
34,Iowa,1324,49,49,49,49
35,Louisiana,5480,102,102,102,102
36,Ohio,4746,128,128,128,128
37,Michigan,7051,75,75,75,75
38,South Dakota,218,18,18,18,18
39,Arkansas,1329,104,104,104,104
40,Delaware,634,12,12,12,12
41,Mississippi,2921,102,102,102,102
42,New Mexico,873,23,23,23,23
43,North Dakota,234,35,35,35,35
44,Wyoming,50,1,1,1,1
45,Alaska,56,7,7,7,7
46,Maine,140,1,1,1,1
47,Alabama,2501,64,64,64,64
48,Idaho,460,19,19,19,19
49,Montana,174,15,15,15,15
50,Puerto Rico,648,37,37,37,37
51,Virgin Islands,20,0,0,0,0
52,Guam,39,8,8,8,8
53,West Virginia,342,26,26,26,26
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
