,State,312,318,325,332,339,346,353
0,Washington,2703,226,241,253,292,318,334
1,Illinois,12882,644,645,598,584,576,575
2,California,19151,849,940,992,1114,1222,1359
3,Arizona,6634,264,316,364,392,382,372
4,Massachusetts,10722,187,213,248,278,297,314
5,Wisconsin,3487,345,332,307,280,250,225
6,Texas,21843,682,733,804,857,879,903
7,Nebraska,989,101,93,89,88,84,79
8,Utah,868,123,116,117,117,113,108
9,Oregon,905,140,139,147,170,189,201
10,Florida,18500,785,865,951,1005,994,995
11,New York,34561,485,517,622,747,839,918
12,Rhode Island,1346,46,49,56,59,60,60
13,Georgia,9442,176,186,199,207,202,198
14,New Hampshire,526,36,39,41,47,52,56
15,North Carolina,5240,307,331,353,368,368,368
16,New Jersey,16978,304,296,322,361,377,391
17,Colorado,3003,275,273,273,264,251,238
18,Maryland,4625,162,162,180,209,226,239
19,Nevada,2136,141,156,168,170,160,153
20,Tennessee,4554,282,287,290,277,256,237
21,Hawaii,244,17,17,19,24,31,38
22,Indiana,5685,374,337,329,331,321,305
23,Kentucky,1896,209,214,198,194,189,188
24,Minnesota,3637,331,305,290,283,266,247
25,Oklahoma,1736,166,169,172,182,182,178
26,Pennsylvania,10297,628,717,804,851,863,870
27,South Carolina,4353,133,143,156,163,159,157
28,District of Columbia,680,15,17,19,21,21,20
29,Kansas,1529,159,164,167,159,141,125
30,Missouri,3850,274,277,278,267,242,223
31,Vermont,67,13,12,12,12,11,11
32,Virginia,4058,204,204,221,254,278,300
33,Connecticut,4961,128,128,144,161,172,184
34,Iowa,2399,213,184,168,156,141,129
35,Louisiana,6407,132,155,175,187,183,180
36,Ohio,6399,667,743,730,748,753,727
37,Michigan,9467,546,585,574,607,615,612
38,South Dakota,943,45,41,38,35,29,24
39,Arkansas,2470,112,111,106,111,110,109
40,Delaware,770,31,35,38,41,39,38
41,Mississippi,3806,82,83,86,85,80,75
42,New Mexico,1540,127,132,130,131,125,116
43,North Dakota,926,52,41,35,30,26,23
44,Wyoming,215,37,37,34,31,25,22
45,Alaska,121,23,20,17,16,13,12
46,Maine,191,43,46,44,44,45,46
47,Alabama,3577,143,146,149,149,137,128
48,Idaho,920,77,78,77,73,67,63
49,Montana,671,65,62,51,45,41,37
50,Puerto Rico,1094,97,92,85,88,88,94
51,Virgin Islands,23,0,0,0,0,0,0
52,Guam,112,2,2,2,1,1,1
53,West Virginia,729,100,105,107,103,96,89
54,Northern Mariana Islands,2,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0
