,State,229,234,241,248,255
0,Washington,1953,48,49,42,40
1,Illinois,8398,166,186,176,200
2,California,13758,805,706,518,471
3,Arizona,5219,193,141,101,64
4,Massachusetts,9133,74,58,38,33
5,Wisconsin,1168,49,50,45,52
6,Texas,13697,936,775,587,439
7,Nebraska,404,12,14,16,18
8,Utah,423,13,18,24,23
9,Oregon,482,27,20,14,17
10,Florida,11871,694,565,363,362
11,New York,33002,96,85,64,68
12,Rhode Island,1055,NaN,NaN,NaN,NaN
13,Georgia,6044,385,331,247,201
14,New Hampshire,433,0,0,1,2
15,North Carolina,2897,203,183,171,150
16,New Jersey,15991,51,43,33,35
17,Colorado,1973,29,30,27,23
18,Maryland,3804,54,57,54,54
19,Nevada,1393,84,58,24,49
20,Tennessee,1869,142,146,137,130
21,Hawaii,86,22,21,19,13
22,Indiana,3368,75,86,82,81
23,Kentucky,996,72,59,45,46
24,Minnesota,1912,41,58,60,70
25,Oklahoma,853,53,51,50,53
26,Pennsylvania,7771,95,86,75,75
27,South Carolina,2907,176,144,127,100
28,District of Columbia,611,5,4,3,3
29,Kansas,483,31,34,36,37
30,Missouri,1687,137,129,132,127
31,Vermont,58,0,0,0,0
32,Virginia,2684,110,107,99,92
33,Connecticut,4468,3,8,9,11
34,Iowa,1170,53,60,56,55
35,Louisiana,5105,120,108,80,71
36,Ohio,4276,120,115,109,108
37,Michigan,6810,82,79,72,71
38,South Dakota,173,6,9,12,15
39,Arkansas,908,108,79,34,38
40,Delaware,609,3,4,4,4
41,Mississippi,2585,140,115,90,66
42,New Mexico,807,30,24,13,10
43,North Dakota,156,14,14,16,14
44,Wyoming,42,NaN,NaN,NaN,NaN
45,Alaska,42,5,4,6,6
46,Maine,134,2,1,2,1
47,Alabama,2276,91,94,84,67
48,Idaho,385,14,15,13,11
49,Montana,118,12,12,13,14
50,Puerto Rico,477,35,31,24,22
51,Virgin Islands,17,NaN,NaN,NaN,NaN
52,Guam,14,NaN,NaN,NaN,NaN
53,West Virginia,248,31,26,22,15
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
