,State,215,220,227,234,241,248,255
0,Washington,1867,108,119,131,143,156,170
1,Illinois,8097,60,50,42,35,29,24
2,California,12235,1161,1258,1352,1448,1539,1625
3,Arizona,4771,226,185,150,122,98,79
4,Massachusetts,8949,57,52,48,44,40,37
5,Wisconsin,1081,42,43,44,45,46,46
6,Texas,11742,1075,958,847,748,660,578
7,Nebraska,383,10,10,9,8,8,7
8,Utah,390,22,20,19,18,17,16
9,Oregon,420,46,53,59,68,76,85
10,Florida,10397,1082,1040,993,944,892,837
11,New York,32852,42,34,28,22,18,15
12,Rhode Island,1035,2,1,1,0,0,0
13,Georgia,5156,450,453,456,453,447,438
14,New Hampshire,429,2,2,2,1,1,1
15,North Carolina,2535,225,246,267,292,314,338
16,New Jersey,15946,12,7,4,2,1,0
17,Colorado,1919,29,29,28,28,27,26
18,Maryland,3694,29,25,21,18,15,12
19,Nevada,1200,156,173,188,203,216,227
20,Tennessee,1588,179,196,210,228,241,258
21,Hawaii,49,12,19,28,40,58,84
22,Indiana,3225,122,142,164,188,213,242
23,Kentucky,884,42,42,41,39,38,37
24,Minnesota,1817,41,20,9,4,2,1
25,Oklahoma,730,66,71,75,80,82,86
26,Pennsylvania,7557,82,86,90,95,98,104
27,South Carolina,2511,167,140,116,96,80,66
28,District of Columbia,604,2,2,1,1,1,1
29,Kansas,429,30,32,35,37,40,44
30,Missouri,1453,67,70,72,74,76,78
31,Vermont,58,0,0,0,0,0,0
32,Virginia,2471,84,83,82,80,78,76
33,Connecticut,4460,1,0,0,0,0,0
34,Iowa,1047,70,79,88,98,109,120
35,Louisiana,4764,232,219,206,192,177,162
36,Ohio,3986,172,175,176,178,178,179
37,Michigan,6663,10,6,4,2,2,1
38,South Dakota,161,4,3,2,1,0,0
39,Arkansas,696,92,104,117,130,144,158
40,Delaware,604,1,0,0,0,0,0
41,Mississippi,2248,157,143,131,118,106,94
42,New Mexico,749,21,18,15,12,10,9
43,North Dakota,137,14,17,20,23,27,32
44,Wyoming,37,2,3,4,5,6,8
45,Alaska,32,4,4,5,6,7,8
46,Maine,131,1,0,0,0,0,0
47,Alabama,2024,72,53,38,27,20,14
48,Idaho,314,27,22,19,16,13,11
49,Montana,91,3,1,1,0,0,0
50,Puerto Rico,390,92,130,179,244,328,434
51,Virgin Islands,11,0,0,0,0,0,0
52,Guam,7,0,0,0,0,0,0
53,West Virginia,179,37,51,72,99,135,180
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
