,State,229,234,241,248,255
0,Washington,1953,84,97,94,85
1,Illinois,8398,836,908,807,662
2,California,13758,588,638,597,549
3,Arizona,5219,108,116,107,94
4,Massachusetts,9133,0,1,5,12
5,Wisconsin,1168,110,133,152,165
6,Texas,13697,816,835,723,622
7,Nebraska,404,20,26,33,38
8,Utah,423,30,34,36,38
9,Oregon,482,27,33,38,42
10,Florida,11871,286,320,313,298
11,New York,33002,185,207,211,210
12,Rhode Island,1055,19,20,16,13
13,Georgia,6044,323,356,336,306
14,New Hampshire,433,5,6,7,7
15,North Carolina,2897,189,217,227,229
16,New Jersey,15991,93,100,94,86
17,Colorado,1973,17,21,25,31
18,Maryland,3804,146,156,142,124
19,Nevada,1393,55,60,57,52
20,Tennessee,1869,91,116,137,156
21,Hawaii,86,13,18,25,34
22,Indiana,3368,201,241,258,260
23,Kentucky,996,99,120,133,141
24,Minnesota,1912,148,166,170,167
25,Oklahoma,853,79,100,118,131
26,Pennsylvania,7771,200,226,228,222
27,South Carolina,2907,201,222,209,186
28,District of Columbia,611,11,13,14,14
29,Kansas,483,61,72,79,82
30,Missouri,1687,178,211,224,229
31,Vermont,58,0,1,2,4
32,Virginia,2684,161,196,218,230
33,Connecticut,4468,30,32,29,25
34,Iowa,1170,109,129,138,138
35,Louisiana,5105,151,153,124,95
36,Ohio,4276,233,273,289,296
37,Michigan,6810,207,235,234,225
38,South Dakota,173,22,28,33,36
39,Arkansas,908,82,102,117,131
40,Delaware,609,17,18,17,14
41,Mississippi,2585,135,143,124,101
42,New Mexico,807,19,22,24,24
43,North Dakota,156,26,30,30,28
44,Wyoming,42,2,6,11,15
45,Alaska,42,7,8,8,9
46,Maine,134,3,4,5,7
47,Alabama,2276,114,131,134,133
48,Idaho,385,19,25,30,35
49,Montana,118,13,16,19,22
50,Puerto Rico,477,22,25,25,24
51,Virgin Islands,17,0,0,0,0
52,Guam,14,8,9,8,7
53,West Virginia,248,22,32,45,60
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
