,State,326,332,339,346,353
0,Washington,2879,275,360,446,515
1,Illinois,15339,1131,1166,1183,1135
2,California,21040,1284,1555,1806,1928
3,Arizona,7357,404,479,534,547
4,Massachusetts,11349,419,499,548,567
5,Wisconsin,4339,383,366,355,335
6,Texas,24400,1345,1549,1698,1802
7,Nebraska,1373,144,122,98,72
8,Utah,1055,84,85,79,76
9,Oregon,1155,143,148,146,143
10,Florida,19866,922,995,1058,1085
11,New York,35620,603,663,694,702
12,Rhode Island,1509,83,88,93,90
13,Georgia,10076,376,451,519,556
14,New Hampshire,603,66,87,100,107
15,North Carolina,5823,480,579,666,721
16,New Jersey,17751,406,431,445,447
17,Colorado,3958,289,277,261,245
18,Maryland,5117,298,335,366,382
19,Nevada,2539,263,287,303,313
20,Tennessee,5462,439,507,553,559
21,Hawaii,274,10,14,15,17
22,Indiana,6805,713,731,725,681
23,Kentucky,2207,238,242,238,226
24,Minnesota,4503,529,472,397,325
25,Oklahoma,2064,214,208,201,192
26,Pennsylvania,12490,1101,1224,1276,1276
27,South Carolina,4739,232,295,356,392
28,District of Columbia,715,23,25,21,21
29,Kansas,2072,248,270,274,275
30,Missouri,4609,394,399,411,406
31,Vermont,95,3,6,7,7
32,Virginia,4411,275,372,463,539
33,Connecticut,5363,237,285,319,331
34,Iowa,3209,208,174,149,121
35,Louisiana,6818,206,225,244,244
36,Ohio,7492,1029,1134,1201,1248
37,Michigan,11195,740,691,623,547
38,South Dakota,1259,51,38,32,24
39,Arkansas,2945,161,168,173,171
40,Delaware,816,47,48,50,48
41,Mississippi,4199,165,204,231,241
42,New Mexico,1957,214,212,219,209
43,North Dakota,1152,43,28,21,11
44,Wyoming,321,39,36,30,23
45,Alaska,176,24,28,34,34
46,Maine,257,31,46,59,67
47,Alabama,4102,250,288,314,327
48,Idaho,1175,119,135,138,144
49,Montana,818,61,44,33,26
50,Puerto Rico,1272,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,115,NaN,NaN,NaN,NaN
53,West Virginia,968,160,190,203,210
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
