,State,348,353,360,367,374
0,Washington,3482,148,149,149,151
1,Illinois,18412,861,783,670,667
2,California,26880,2308,2324,2351,2374
3,Arizona,9064,598,626,636,637
4,Massachusetts,12671,474,476,474,492
5,Wisconsin,5269,232,218,201,174
6,Texas,28551,1394,1383,1397,1466
7,Nebraska,1682,91,87,82,77
8,Utah,1305,78,80,80,77
9,Oregon,1506,94,88,82,82
10,Florida,22090,803,811,855,867
11,New York,38599,1001,1047,1065,1140
12,Rhode Island,1855,75,75,69,62
13,Georgia,10971,333,375,400,389
14,New Hampshire,781,63,62,65,67
15,North Carolina,6941,366,374,385,387
16,New Jersey,19225,492,482,471,473
17,Colorado,4944,265,245,225,217
18,Maryland,6027,273,269,267,267
19,Nevada,3206,201,185,187,182
20,Tennessee,7168,527,527,520,522
21,Hawaii,289,7,7,7,8
22,Indiana,8514,506,481,457,442
23,Kentucky,2749,168,165,161,159
24,Minnesota,5502,255,228,213,202
25,Oklahoma,2552,173,180,188,188
26,Pennsylvania,16335,1199,1127,1036,1085
27,South Carolina,5484,261,289,294,303
28,District of Columbia,797,28,28,27,28
29,Kansas,2890,235,235,242,239
30,Missouri,5736,280,289,292,284
31,Vermont,144,15,16,15,16
32,Virginia,5132,271,281,294,292
33,Connecticut,6168,228,226,215,210
34,Iowa,3992,175,173,171,162
35,Louisiana,7585,245,243,238,237
36,Ohio,9143,525,524,514,489
37,Michigan,13391,502,440,400,393
38,South Dakota,1513,58,55,52,52
39,Arkansas,3800,268,284,276,280
40,Delaware,937,35,38,36,38
41,Mississippi,4884,243,240,240,243
42,New Mexico,2574,166,158,154,146
43,North Dakota,1312,37,28,25,24
44,Wyoming,438,32,30,29,26
45,Alaska,218,13,13,11,11
46,Maine,361,39,39,38,40
47,Alabama,4878,264,279,268,248
48,Idaho,1459,80,72,66,66
49,Montana,975,44,41,41,40
50,Puerto Rico,1555,91,90,87,93
51,Virgin Islands,24,0,0,0,0
52,Guam,122,1,1,1,1
53,West Virginia,1396,126,131,137,131
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
