,State,250,255,262,269,276
0,Washington,2100,51,59,69,83
1,Illinois,8858,182,182,179,177
2,California,15633,684,746,835,948
3,Arizona,5624,205,219,243,270
4,Massachusetts,9415,125,128,133,139
5,Wisconsin,1283,45,50,54,59
6,Texas,15807,938,923,917,915
7,Nebraska,472,15,15,15,15
8,Utah,453,9,9,10,11
9,Oregon,547,25,28,31,36
10,Florida,14037,717,744,787,835
11,New York,33140,45,52,63,76
12,Rhode Island,1110,18,19,19,20
13,Georgia,6961,300,304,313,325
14,New Hampshire,439,5,5,6,6
15,North Carolina,3445,213,219,225,230
16,New Jersey,16107,66,70,76,83
17,Colorado,2044,11,12,13,14
18,Maryland,3938,59,60,60,61
19,Nevada,1585,67,71,78,86
20,Tennessee,2389,171,172,173,174
21,Hawaii,132,23,27,32,37
22,Indiana,3591,88,84,84,83
23,Kentucky,1162,52,52,53,54
24,Minnesota,2067,38,39,40,43
25,Oklahoma,1007,74,80,85,91
26,Pennsylvania,8088,188,203,225,253
27,South Carolina,3337,186,197,212,229
28,District of Columbia,624,NaN,NaN,NaN,NaN
29,Kansas,644,24,24,24,24
30,Missouri,2057,129,139,151,164
31,Vermont,58,0,0,0,0
32,Virginia,3170,128,133,137,142
33,Connecticut,4503,8,8,8,8
34,Iowa,1324,50,51,52,52
35,Louisiana,5480,107,103,102,104
36,Ohio,4746,127,124,122,121
37,Michigan,7051,74,72,73,74
38,South Dakota,218,13,14,16,16
39,Arkansas,1329,121,135,154,177
40,Delaware,634,9,9,9,8
41,Mississippi,2921,121,112,103,94
42,New Mexico,873,25,24,23,23
43,North Dakota,234,29,33,38,43
44,Wyoming,50,3,4,5,6
45,Alaska,56,5,5,6,7
46,Maine,140,1,1,1,1
47,Alabama,2501,103,106,110,115
48,Idaho,460,33,37,42,48
49,Montana,174,16,18,21,25
50,Puerto Rico,648,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN
52,Guam,39,NaN,NaN,NaN,NaN
53,West Virginia,342,38,42,46,52
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
