,State,291,297,304,311,318
0,Washington,2439,95,139,205,284
1,Illinois,10538,729,1032,1386,1721
2,California,17973,447,506,600,744
3,Arizona,6164,120,161,217,278
4,Massachusetts,10149,174,208,244,283
5,Wisconsin,2570,278,316,341,354
6,Texas,19180,837,982,1205,1479
7,Nebraska,703,119,154,193,226
8,Utah,659,49,57,72,88
9,Oregon,730,49,68,95,123
10,Florida,17121,749,883,1097,1364
11,New York,33903,151,185,238,302
12,Rhode Island,1224,33,42,43,49
13,Georgia,8648,211,218,240,259
14,New Hampshire,489,11,17,27,34
15,North Carolina,4607,259,265,276,301
16,New Jersey,16429,150,184,237,292
17,Colorado,2394,182,229,276,327
18,Maryland,4212,103,131,172,216
19,Nevada,1851,74,88,109,130
20,Tennessee,3595,231,230,253,278
21,Hawaii,221,7,9,12,20
22,Indiana,4629,366,480,605,708
23,Kentucky,1565,141,162,183,222
24,Minnesota,2710,161,238,331,418
25,Oklahoma,1438,37,42,47,56
26,Pennsylvania,9005,338,416,506,613
27,South Carolina,4036,126,129,142,159
28,District of Columbia,654,7,7,8,7
29,Kansas,1166,106,155,210,263
30,Missouri,3165,283,374,476,582
31,Vermont,59,0,0,0,0
32,Virginia,3707,225,266,320,380
33,Connecticut,4671,74,90,102,112
34,Iowa,1845,94,144,193,235
35,Louisiana,6036,77,86,109,139
36,Ohio,5517,434,582,783,986
37,Michigan,7945,427,552,700,829
38,South Dakota,536,46,52,53,53
39,Arkansas,2085,119,136,165,201
40,Delaware,718,21,25,29,35
41,Mississippi,3443,112,126,146,171
42,New Mexico,1118,104,122,138,147
43,North Dakota,639,55,62,64,64
44,Wyoming,114,23,28,34,34
45,Alaska,84,14,14,19,22
46,Maine,152,5,12,27,43
47,Alabama,3084,81,94,110,123
48,Idaho,686,69,79,89,103
49,Montana,456,47,50,57,60
50,Puerto Rico,872,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,88,NaN,NaN,NaN,NaN
53,West Virginia,504,34,47,62,79
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
