,State,277,283,290,297,304
0,Washington,2296,50,50,50,52
1,Illinois,9775,234,241,239,245
2,California,17358,376,356,340,323
3,Arizona,5874,49,43,39,35
4,Massachusetts,9864,71,72,71,72
5,Wisconsin,1778,162,187,222,245
6,Texas,17955,100,73,53,36
7,Nebraska,596,40,42,48,50
8,Utah,572,30,35,38,42
9,Oregon,653,28,28,32,35
10,Florida,16429,496,464,436,409
11,New York,33422,75,80,83,93
12,Rhode Island,1177,15,18,17,16
13,Georgia,7809,195,182,170,156
14,New Hampshire,473,7,9,12,14
15,North Carolina,4157,170,166,165,156
16,New Jersey,16285,70,74,78,84
17,Colorado,2223,50,50,53,55
18,Maryland,4096,39,37,36,36
19,Nevada,1744,35,36,35,34
20,Tennessee,3131,172,174,176,179
21,Hawaii,212,21,21,21,26
22,Indiana,4130,161,172,187,190
23,Kentucky,1407,91,95,103,109
24,Minnesota,2402,104,110,117,127
25,Oklahoma,1249,70,72,75,76
26,Pennsylvania,8647,154,153,152,146
27,South Carolina,3802,117,115,111,110
28,District of Columbia,642,0,0,0,0
29,Kansas,956,95,106,110,124
30,Missouri,2820,185,186,183,179
31,Vermont,58,0,0,0,0
32,Virginia,3579,108,106,98,95
33,Connecticut,4577,35,42,47,54
34,Iowa,1635,88,97,103,106
35,Louisiana,5837,83,80,77,73
36,Ohio,5206,101,99,97,98
37,Michigan,7522,146,157,162,167
38,South Dakota,375,41,47,50,54
39,Arkansas,1812,127,131,134,133
40,Delaware,681,9,13,13,14
41,Mississippi,3255,68,66,63,59
42,New Mexico,967,28,29,29,32
43,North Dakota,456,63,72,81,87
44,Wyoming,68,6,5,6,7
45,Alaska,68,0,0,0,0
46,Maine,146,0,0,1,2
47,Alabama,2866,87,87,87,85
48,Idaho,573,28,31,32,34
49,Montana,297,36,41,44,45
50,Puerto Rico,801,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,69,NaN,NaN,NaN,NaN
53,West Virginia,425,21,21,21,21
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
