,State,341,346,353,360,367
0,Washington,3195,78,69,61,54
1,Illinois,17470,830,668,518,389
2,California,24419,1623,1579,1481,1392
3,Arizona,8469,489,431,374,322
4,Massachusetts,12158,391,378,355,327
5,Wisconsin,5060,233,180,138,106
6,Texas,27038,1067,915,779,661
7,Nebraska,1587,30,15,9,7
8,Utah,1219,62,45,32,23
9,Oregon,1433,86,62,44,30
10,Florida,21308,581,513,446,386
11,New York,37548,1155,1181,1136,1072
12,Rhode Island,1742,99,83,67,53
13,Georgia,10696,257,227,197,170
14,New Hampshire,715,63,62,59,55
15,North Carolina,6561,319,311,301,290
16,New Jersey,18651,431,410,382,352
17,Colorado,4631,265,167,92,44
18,Maryland,5740,293,265,234,203
19,Nevada,2971,182,159,135,114
20,Tennessee,6588,400,316,245,190
21,Hawaii,285,10,10,7,3
22,Indiana,7886,397,318,245,184
23,Kentucky,2563,156,151,145,138
24,Minnesota,5219,302,261,226,197
25,Oklahoma,2383,152,146,140,135
26,Pennsylvania,15055,1083,973,865,766
27,South Carolina,5173,226,219,209,197
28,District of Columbia,771,32,31,30,27
29,Kansas,2544,134,87,54,34
30,Missouri,5477,346,322,298,276
31,Vermont,129,16,15,12,9
32,Virginia,4861,194,165,188,233
33,Connecticut,5904,169,148,128,110
34,Iowa,3744,179,126,89,65
35,Louisiana,7336,206,186,168,150
36,Ohio,8571,429,398,369,342
37,Michigan,12754,546,418,311,227
38,South Dakota,1446,77,56,40,27
39,Arkansas,3537,237,217,198,181
40,Delaware,898,41,38,35,32
41,Mississippi,4634,160,138,119,102
42,New Mexico,2382,175,159,145,133
43,North Dakota,1270,23,12,7,4
44,Wyoming,405,8,3,1,0
45,Alaska,200,9,5,3,1
46,Maine,326,29,27,25,24
47,Alabama,4712,295,280,263,246
48,Idaho,1377,58,45,38,34
49,Montana,927,39,34,29,25
50,Puerto Rico,1456,84,82,79,77
51,Virgin Islands,23,0,0,0,0
52,Guam,121,1,0,0,0
53,West Virginia,1263,122,111,101,92
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
