,State,242,248,255,262,269
0,Washington,2037,38,38,38,36
1,Illinois,8686,129,120,112,104
2,California,15016,615,630,643,644
3,Arizona,5477,133,143,155,167
4,Massachusetts,9310,84,79,75,73
5,Wisconsin,1242,37,35,33,31
6,Texas,15088,777,822,840,863
7,Nebraska,442,NaN,NaN,NaN,NaN
8,Utah,440,NaN,NaN,NaN,NaN
9,Oregon,526,NaN,NaN,NaN,NaN
10,Florida,13296,658,687,700,714
11,New York,33087,27,23,20,17
12,Rhode Island,1088,NaN,NaN,NaN,NaN
13,Georgia,6602,296,291,289,280
14,New Hampshire,438,NaN,NaN,NaN,NaN
15,North Carolina,3243,160,157,154,151
16,New Jersey,16067,35,32,30,28
17,Colorado,2014,21,21,20,19
18,Maryland,3879,34,31,29,27
19,Nevada,1531,62,65,69,72
20,Tennessee,2218,185,191,197,202
21,Hawaii,120,NaN,NaN,NaN,NaN
22,Indiana,3506,63,60,57,54
23,Kentucky,1111,54,53,52,51
24,Minnesota,2017,53,52,53,53
25,Oklahoma,946,NaN,NaN,NaN,NaN
26,Pennsylvania,7960,79,76,75,74
27,South Carolina,3199,179,186,197,202
28,District of Columbia,620,NaN,NaN,NaN,NaN
29,Kansas,595,NaN,NaN,NaN,NaN
30,Missouri,1826,75,71,68,64
31,Vermont,58,NaN,NaN,NaN,NaN
32,Virginia,3013,56,57,58,57
33,Connecticut,4492,10,9,9,9
34,Iowa,1265,53,53,53,54
35,Louisiana,5368,119,110,100,90
36,Ohio,4615,120,117,115,113
37,Michigan,6969,72,66,60,53
38,South Dakota,202,NaN,NaN,NaN,NaN
39,Arkansas,1181,88,93,98,103
40,Delaware,621,NaN,NaN,NaN,NaN
41,Mississippi,2810,111,113,114,119
42,New Mexico,849,NaN,NaN,NaN,NaN
43,North Dakota,192,NaN,NaN,NaN,NaN
44,Wyoming,49,NaN,NaN,NaN,NaN
45,Alaska,45,NaN,NaN,NaN,NaN
46,Maine,139,NaN,NaN,NaN,NaN
47,Alabama,2437,81,84,87,91
48,Idaho,443,NaN,NaN,NaN,NaN
49,Montana,157,NaN,NaN,NaN,NaN
50,Puerto Rico,608,NaN,NaN,NaN,NaN
51,Virgin Islands,19,NaN,NaN,NaN,NaN
52,Guam,31,NaN,NaN,NaN,NaN
53,West Virginia,314,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
