,State,284,290,297,304,311
0,Washington,2366,69,69,70,69
1,Illinois,10075,240,234,240,252
2,California,17671,325,313,305,303
3,Arizona,5979,111,112,112,115
4,Massachusetts,10013,154,145,141,136
5,Wisconsin,2363,260,260,264,265
6,Texas,18501,535,548,524,535
7,Nebraska,654,55,57,56,58
8,Utah,614,35,38,37,37
9,Oregon,691,35,35,38,36
10,Florida,16789,363,341,298,304
11,New York,33752,96,88,82,86
12,Rhode Island,1201,24,23,22,23
13,Georgia,7981,171,166,167,160
14,New Hampshire,483,9,9,10,7
15,North Carolina,4383,236,240,239,240
16,New Jersey,16354,66,65,67,65
17,Colorado,2288,68,73,71,64
18,Maryland,4152,57,56,56,55
19,Nevada,1781,33,31,30,30
20,Tennessee,3353,244,236,243,236
21,Hawaii,219,7,8,8,3
22,Indiana,4364,214,214,211,209
23,Kentucky,1489,82,80,77,82
24,Minnesota,2529,130,129,135,131
25,Oklahoma,1345,93,92,94,95
26,Pennsylvania,8803,179,190,172,193
27,South Carolina,3936,139,134,137,134
28,District of Columbia,646,4,4,5,4
29,Kansas,1029,67,60,59,67
30,Missouri,3038,206,218,228,209
31,Vermont,58,0,0,0,0
32,Virginia,3655,83,83,88,113
33,Connecticut,4616,40,41,41,42
34,Iowa,1733,80,85,82,72
35,Louisiana,5926,98,99,98,98
36,Ohio,5303,114,116,97,132
37,Michigan,7699,176,181,179,183
38,South Dakota,437,59,59,60,58
39,Arkansas,1958,128,127,129,127
40,Delaware,710,26,28,28,29
41,Mississippi,3348,78,80,77,76
42,New Mexico,1026,53,54,52,49
43,North Dakota,531,72,75,76,85
44,Wyoming,87,19,19,20,18
45,Alaska,83,13,10,11,16
46,Maine,147,0,0,0,0
47,Alabama,2973,107,106,104,112
48,Idaho,630,58,58,56,57
49,Montana,376,84,82,84,81
50,Puerto Rico,832,28,29,27,24
51,Virgin Islands,21,0,0,0,0
52,Guam,79,10,10,10,11
53,West Virginia,460,34,33,31,33
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
