,State,369,374,381,388,395
0,Washington,4148,100,94,70,49
1,Illinois,20744,661,672,573,500
2,California,37543,5134,6071,6043,5796
3,Arizona,12239,1379,1634,1619,1518
4,Massachusetts,14178,852,982,963,928
5,Wisconsin,6199,282,319,295,272
6,Texas,35090,3368,4128,4249,4270
7,Nebraska,1894,34,30,23,16
8,Utah,1597,161,174,155,137
9,Oregon,1882,96,100,86,75
10,Florida,25446,1976,2375,2435,2503
11,New York,42544,2595,3088,3052,2910
12,Rhode Island,2110,52,56,50,44
13,Georgia,13303,918,1190,1277,1330
14,New Hampshire,990,92,102,97,93
15,North Carolina,8720,1325,1598,1622,1619
16,New Jersey,20972,497,539,491,447
17,Colorado,5512,238,254,232,213
18,Maryland,6900,405,459,433,406
19,Nevada,4029,323,367,357,343
20,Tennessee,8970,661,701,629,553
21,Hawaii,341,49,57,55,53
22,Indiana,9728,385,392,336,292
23,Kentucky,3460,477,577,590,584
24,Minnesota,6166,328,359,338,317
25,Oklahoma,3293,597,739,777,798
26,Pennsylvania,20593,1541,1745,1662,1592
27,South Carolina,6552,810,941,933,919
28,District of Columbia,879,32,34,30,27
29,Kansas,3613,152,153,113,88
30,Missouri,6786,224,225,189,155
31,Vermont,171,5,5,4,4
32,Virginia,6081,272,313,303,283
33,Connecticut,6911,151,156,134,106
34,Iowa,4488,92,86,67,52
35,Louisiana,8590,789,887,836,799
36,Ohio,10768,624,669,591,541
37,Michigan,15219,296,279,209,150
38,South Dakota,1705,102,112,103,95
39,Arkansas,4650,472,524,483,446
40,Delaware,1049,57,63,59,57
41,Mississippi,5777,363,403,371,340
42,New Mexico,3157,352,399,378,360
43,North Dakota,1436,19,18,15,12
44,Wyoming,571,15,16,14,11
45,Alaska,259,10,11,9,7
46,Maine,547,41,46,42,38
47,Alabama,6662,528,610,602,586
48,Idaho,1681,39,36,27,21
49,Montana,1151,95,105,97,90
50,Puerto Rico,1778,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN
53,West Virginia,1899,268,299,280,264
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
