,State,277,283,290,297,304
0,Washington,2296,63,66,69,72
1,Illinois,9775,212,215,217,217
2,California,17358,351,307,266,228
3,Arizona,5874,179,183,186,190
4,Massachusetts,9864,166,172,177,182
5,Wisconsin,1778,137,148,156,162
6,Texas,17955,710,722,731,736
7,Nebraska,596,23,23,22,21
8,Utah,572,34,36,38,39
9,Oregon,653,43,47,51,55
10,Florida,16429,805,795,783,770
11,New York,33422,145,152,159,166
12,Rhode Island,1177,46,57,69,83
13,Georgia,7809,301,294,286,278
14,New Hampshire,473,8,9,11,14
15,North Carolina,4157,64,57,51,45
16,New Jersey,16285,281,289,296,303
17,Colorado,2223,61,64,66,68
18,Maryland,4096,59,56,54,51
19,Nevada,1744,67,63,59,55
20,Tennessee,3131,159,154,149,144
21,Hawaii,212,9,8,8,8
22,Indiana,4130,218,228,238,247
23,Kentucky,1407,70,69,68,66
24,Minnesota,2402,147,153,158,163
25,Oklahoma,1249,76,76,76,75
26,Pennsylvania,8647,142,142,141,140
27,South Carolina,3802,247,254,260,266
28,District of Columbia,642,8,8,8,8
29,Kansas,956,70,73,75,77
30,Missouri,2820,213,226,238,247
31,Vermont,58,0,0,0,0
32,Virginia,3579,112,109,106,103
33,Connecticut,4577,158,176,196,217
34,Iowa,1635,111,112,113,114
35,Louisiana,5837,59,53,48,43
36,Ohio,5206,228,230,230,231
37,Michigan,7522,191,202,213,224
38,South Dakota,375,38,40,41,40
39,Arkansas,1812,83,81,78,75
40,Delaware,681,14,15,15,15
41,Mississippi,3255,16,11,8,6
42,New Mexico,967,54,59,65,71
43,North Dakota,456,27,25,23,21
44,Wyoming,68,6,7,7,8
45,Alaska,68,4,4,4,4
46,Maine,146,4,4,4,4
47,Alabama,2866,106,103,99,94
48,Idaho,573,28,28,28,27
49,Montana,297,66,80,95,111
50,Puerto Rico,801,73,75,77,78
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,69,NaN,NaN,NaN,NaN
53,West Virginia,425,45,48,52,56
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
