,State,256,262,269,276,283
0,Washington,2142,26,34,34,33
1,Illinois,9040,108,108,111,112
2,California,16147,373,346,301,259
3,Arizona,5706,89,103,105,104
4,Massachusetts,9510,121,96,72,56
5,Wisconsin,1377,81,81,84,83
6,Texas,16320,462,375,288,223
7,Nebraska,501,24,26,27,27
8,Utah,478,13,16,18,18
9,Oregon,572,28,26,27,28
10,Florida,14671,419,378,331,286
11,New York,33205,0,18,50,62
12,Rhode Island,1118,15,20,21,22
13,Georgia,7162,201,207,196,181
14,New Hampshire,443,3,5,6,6
15,North Carolina,3634,141,135,125,115
16,New Jersey,16136,87,149,164,168
17,Colorado,2068,25,33,36,37
18,Maryland,3958,46,56,58,59
19,Nevada,1623,63,64,63,61
20,Tennessee,2577,125,97,91,84
21,Hawaii,156,22,13,13,13
22,Indiana,3674,65,67,68,67
23,Kentucky,1209,54,58,60,61
24,Minnesota,2133,43,39,40,39
25,Oklahoma,1051,46,49,51,51
26,Pennsylvania,8195,66,86,92,90
27,South Carolina,3453,131,120,118,114
28,District of Columbia,631,3,6,6,7
29,Kansas,690,50,55,55,55
30,Missouri,2186,106,99,99,97
31,Vermont,58,0,1,1,2
32,Virginia,3273,114,117,118,117
33,Connecticut,4513,20,37,41,42
34,Iowa,1387,43,50,51,51
35,Louisiana,5577,50,66,63,57
36,Ohio,4925,116,118,112,104
37,Michigan,7124,108,139,147,148
38,South Dakota,248,25,20,22,24
39,Arkansas,1425,101,112,117,118
40,Delaware,645,14,15,16,17
41,Mississippi,3013,58,54,49,44
42,New Mexico,892,19,23,25,25
43,North Dakota,274,27,28,31,33
44,Wyoming,53,5,7,8,9
45,Alaska,58,6,7,8,9
46,Maine,142,3,3,3,3
47,Alabama,2558,63,70,71,70
48,Idaho,482,27,26,25,24
49,Montana,187,24,28,29,30
50,Puerto Rico,686,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN
52,Guam,49,NaN,NaN,NaN,NaN
53,West Virginia,364,31,40,45,49
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
