,State,166,171,178,185,192
0,Washington,1369,61,68,75,83
1,Illinois,7026,237,205,178,155
2,California,6441,432,424,419,409
3,Arizona,1829,237,253,267,279
4,Massachusetts,8198,162,137,118,102
5,Wisconsin,796,31,28,25,23
6,Texas,3062,247,259,272,284
7,Nebraska,283,22,21,21,20
8,Utah,190,13,12,12,12
9,Oregon,215,15,17,19,22
10,Florida,3778,270,269,268,264
11,New York,32261,69,61,56,54
12,Rhode Island,960,37,32,28,24
13,Georgia,2878,187,200,214,229
14,New Hampshire,382,23,22,21,19
15,North Carolina,1432,121,121,121,120
16,New Jersey,15229,488,471,449,422
17,Colorado,1691,50,47,44,42
18,Maryland,3246,93,78,65,54
19,Nevada,537,36,41,47,54
20,Tennessee,652,59,61,63,64
21,Hawaii,19,0,0,0,0
22,Indiana,2698,74,62,53,45
23,Kentucky,593,23,21,19,17
24,Minnesota,1511,77,71,65,59
25,Oklahoma,399,17,18,18,18
26,Pennsylvania,6754,152,125,103,86
27,South Carolina,827,88,97,108,120
28,District of Columbia,561,NaN,NaN,NaN,NaN
29,Kansas,285,9,9,9,8
30,Missouri,1051,39,36,34,32
31,Vermont,56,0,0,0,0
32,Virginia,1853,74,66,59,53
33,Connecticut,4338,56,44,35,28
34,Iowa,723,30,27,24,22
35,Louisiana,3296,163,175,193,211
36,Ohio,2927,231,240,256,273
37,Michigan,6221,39,29,22,17
38,South Dakota,97,5,4,4,3
39,Arkansas,292,40,44,48,52
40,Delaware,512,21,19,17,16
41,Mississippi,1114,79,81,84,87
42,New Mexico,515,25,23,21,19
43,North Dakota,80,3,2,2,2
44,Wyoming,20,1,1,2,2
45,Alaska,16,2,2,3,4
46,Maine,109,1,1,1,1
47,Alabama,1007,88,93,102,113
48,Idaho,94,2,2,2,2
49,Montana,23,1,1,1,1
50,Puerto Rico,155,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,95,3,3,3,3
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
