319,325,332,339,346
2925,178.89,169.18,201.03,188.4
14016,941.64,863.49,781.75,736.32
19870,904.28,1343.9,1515,1757
6925,307.26,331.15,449.9,461.78
10953,310.72,298.71,389.02,398.43
3934,408.65,310.05,246.84,287.36
23055,1301.1,1358.5,1303,1416.4
1194,136.63,100.76,107.9,100.13
939,101.21,98.942,89.537,94.951
1027,144.11,193.73,190.53,238.77
19084,607.36,837.14,804.55,833.5
34900,426.59,528.34,658.37,860.11
1413,48.641,62.941,78.024,72.077
9793,392.24,437.11,465.02,629.94
559,37.733,50.709,58.683,62.915
5516,383.67,412.49,465.34,505.88
17306,413.74,434.42,425.3,486.77
3357,269.75,280.43,274.74,306.99
4820,268.75,280.99,273.61,290.42
2301,176.76,214.87,219.75,211.96
4905,271.1,289.7,312.31,367.72
261,14.996,16.856,16.382,19.533
6207,457.18,477.58,475.38,419.57
2062,189.93,218.88,208.68,228.39
3979,411.39,403.76,332.08,316.9
1874,177.7,175.35,186.11,174.34
11191,853.62,882.24,972.37,1339.1
4517,186.18,215.4,233.74,258.03
695,15.884,16.783,23.035,24.115
1786,159.93,136.34,138.22,147.36
4276,321.46,253.65,260.89,281.54
79,15.419,14.962,18.891,19.73
4197,164.62,215.75,197.87,139.37
5146,158.79,159.65,196.8,205.64
2682,220.11,154.5,140.61,148.8
6548,151.63,175.8,176.23,197.83
6946,530.43,521.76,531.44,595.16
10321,733.55,667.28,666.98,662.74
1091,122.59,115.47,97.31,68.162
2620,139.52,144.48,189.37,165.98
782,18.861,23.048,25.037,24.263
3949,135.06,166.93,191.91,271.89
1738,251.13,249.15,221.94,186
1013,81.07,59.193,40.141,30.437
266,32.444,26.134,27.207,25.766
143,16.253,18.344,20.152,22.333
227,24.944,25.813,32.536,35.887
3877,227.79,252.27,316.96,314.39
1032,100.74,101.72,102.43,107.19
734,50.151,44.568,44.114,49.203
1185,95.646,101.47,105.27,116.34
23,0.40201,0.39561,0.376,0.34893
113,1.7361,1.7084,1.6644,1.2596
829,124.87,127.78,133.94,128.75
2,0.016497,0.011229,0.02025,0.023056
0,0.016193,0.011022,0.017017,0.022631
