,State,246,255,262,269,276,283,290,297
0,Washington,2080,36,30,23,18,15,11,4
1,Illinois,8774,105,86,69,56,45,35,13
2,California,15393,466,372,301,243,195,153,56
3,Arizona,5559,76,60,48,38,30,23,8
4,Massachusetts,9362,74,59,46,37,29,22,8
5,Wisconsin,1265,42,37,31,26,21,17,6
6,Texas,15510,400,332,267,212,169,133,48
7,Nebraska,462,14,11,9,7,5,4,1
8,Utah,444,17,14,11,9,8,6,2
9,Oregon,539,18,15,12,9,7,5,2
10,Florida,13795,491,399,315,257,205,165,60
11,New York,33095,29,24,18,14,11,8,3
12,Rhode Island,1106,10,8,6,4,3,2,0
13,Georgia,6816,199,161,129,104,85,68,24
14,New Hampshire,438,1,1,0,0,0,0,0
15,North Carolina,3356,119,97,78,64,51,41,15
16,New Jersey,16091,35,27,22,16,12,9,3
17,Colorado,2033,25,21,17,13,10,8,3
18,Maryland,3909,24,19,16,12,9,7,2
19,Nevada,1564,57,46,37,29,24,18,6
20,Tennessee,2312,109,90,74,60,50,40,14
21,Hawaii,124,8,6,5,4,3,2,0
22,Indiana,3548,39,32,26,21,17,13,4
23,Kentucky,1137,46,38,32,26,21,17,6
24,Minnesota,2040,37,31,25,20,16,12,4
25,Oklahoma,981,44,38,32,26,21,17,6
26,Pennsylvania,8054,75,60,49,39,31,24,8
27,South Carolina,3279,136,111,92,73,60,47,17
28,District of Columbia,621,1,1,1,0,0,0,0
29,Kansas,621,52,43,36,29,23,19,6
30,Missouri,1951,80,68,56,45,37,30,10
31,Vermont,58,0,0,0,0,0,0,0
32,Virginia,3111,88,72,57,46,36,29,10
33,Connecticut,4499,4,3,2,1,1,0,0
34,Iowa,1303,49,41,34,27,22,17,6
35,Louisiana,5423,76,61,48,38,31,24,8
36,Ohio,4715,111,91,74,60,48,39,14
37,Michigan,7019,45,36,29,23,18,14,5
38,South Dakota,210,9,8,6,5,4,3,1
39,Arkansas,1246,58,49,40,32,26,21,7
40,Delaware,630,2,1,1,0,0,0,0
41,Mississippi,2874,79,63,51,41,32,26,9
42,New Mexico,859,19,15,12,9,7,5,2
43,North Dakota,211,15,13,11,9,7,6,2
44,Wyoming,50,3,2,2,1,1,1,0
45,Alaska,46,1,0,0,0,0,0,0
46,Maine,140,1,0,0,0,0,0,0
47,Alabama,2506,57,46,36,29,23,18,6
48,Idaho,457,27,22,18,14,11,9,3
49,Montana,165,16,14,12,10,8,6,2
50,Puerto Rico,627,37,31,25,20,16,13,4
51,Virgin Islands,19,0,0,0,0,0,0,0
52,Guam,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,328,20,17,14,12,9,7,2
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
