,State,341,346,353,360,367
0,Washington,3195,130,142,124,120
1,Illinois,17470,898,994,901,865
2,California,24419,1567,2187,2118,2079
3,Arizona,8469,518,723,674,653
4,Massachusetts,12158,414,588,529,508
5,Wisconsin,5060,299,327,290,275
6,Texas,27038,1249,1416,1335,1306
7,Nebraska,1587,93,119,89,85
8,Utah,1219,95,119,102,97
9,Oregon,1433,118,150,133,127
10,Florida,21308,750,1027,883,837
11,New York,37548,936,1143,1168,1172
12,Rhode Island,1742,89,115,109,105
13,Georgia,10696,344,485,405,379
14,New Hampshire,715,59,83,74,72
15,North Carolina,6561,370,492,446,430
16,New Jersey,18651,418,523,501,490
17,Colorado,4631,291,392,323,296
18,Maryland,5740,274,357,336,327
19,Nevada,2971,202,289,250,236
20,Tennessee,6588,530,703,640,617
21,Hawaii,285,7,14,9,8
22,Indiana,7886,465,547,498,479
23,Kentucky,2563,181,235,208,199
24,Minnesota,5219,335,388,343,327
25,Oklahoma,2383,171,223,195,186
26,Pennsylvania,15055,1154,1422,1363,1333
27,South Carolina,5173,236,305,272,261
28,District of Columbia,771,NaN,NaN,NaN,NaN
29,Kansas,2544,177,215,185,173
30,Missouri,5477,330,403,388,377
31,Vermont,129,16,21,19,19
32,Virginia,4861,241,337,305,294
33,Connecticut,5904,200,280,253,241
34,Iowa,3744,211,252,206,188
35,Louisiana,7336,252,339,312,302
36,Ohio,8571,552,754,636,599
37,Michigan,12754,555,612,574,551
38,South Dakota,1446,81,94,72,70
39,Arkansas,3537,260,332,314,306
40,Delaware,898,46,71,62,59
41,Mississippi,4634,220,289,263,254
42,New Mexico,2382,176,218,196,188
43,North Dakota,1270,54,72,53,50
44,Wyoming,405,29,39,29,27
45,Alaska,200,17,22,16,15
46,Maine,326,37,53,44,42
47,Alabama,4712,292,349,325,317
48,Idaho,1377,92,116,95,88
49,Montana,927,57,64,57,55
50,Puerto Rico,1456,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,121,NaN,NaN,NaN,NaN
53,West Virginia,1263,129,174,162,156
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
