,State,201,206,213,220,227
0,Washington,1697,184,263,250,168
1,Illinois,7846,174,185,164,127
2,California,10476,1372,2439,2907,2853
3,Arizona,4154,420,414,404,386
4,Massachusetts,8741,311,612,685,627
5,Wisconsin,998,44,49,50,50
6,Texas,9230,1550,2005,2437,2327
7,Nebraska,348,16,17,15,13
8,Utah,345,48,91,144,165
9,Oregon,357,25,21,17,15
10,Florida,8277,1244,1973,3381,4318
11,New York,32764,264,260,254,249
12,Rhode Island,1015,2,2,1,1
13,Georgia,4229,485,827,1380,1647
14,New Hampshire,419,2,2,1,1
15,North Carolina,2199,193,227,249,245
16,New Jersey,15878,66,56,49,44
17,Colorado,1862,34,33,31,29
18,Maryland,3591,80,78,71,66
19,Nevada,963,126,134,134,128
20,Tennessee,1233,114,135,156,153
21,Hawaii,34,5,5,5,5
22,Indiana,3044,133,281,456,487
23,Kentucky,775,47,68,70,67
24,Minnesota,1701,29,26,24,22
25,Oklahoma,605,79,139,192,188
26,Pennsylvania,7314,166,423,774,830
27,South Carolina,2048,162,129,110,98
28,District of Columbia,591,NaN,NaN,NaN,NaN
29,Kansas,386,23,19,15,12
30,Missouri,1341,56,82,94,94
31,Vermont,58,1,1,1,0
32,Virginia,2327,132,151,139,124
33,Connecticut,4444,13,11,10,10
34,Iowa,934,32,25,20,16
35,Louisiana,4287,396,648,880,911
36,Ohio,3673,232,346,459,479
37,Michigan,6526,129,246,307,302
38,South Dakota,146,47,180,322,313
39,Arkansas,555,36,34,31,28
40,Delaware,591,33,63,80,77
41,Mississippi,1912,160,165,161,150
42,New Mexico,690,29,41,55,57
43,North Dakota,113,7,8,8,7
44,Wyoming,28,0,0,0,0
45,Alaska,26,2,2,2,2
46,Maine,125,4,4,4,4
47,Alabama,1797,133,131,123,116
48,Idaho,239,38,51,71,84
49,Montana,75,14,14,13,12
50,Puerto Rico,279,NaN,NaN,NaN,NaN
51,Virgin Islands,9,NaN,NaN,NaN,NaN
52,Guam,5,0,0,0,0
53,West Virginia,141,7,5,3,3
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
