,State,201,206,213,220,227
0,Washington,1697,74,80,86,93
1,Illinois,7846,280,295,313,332
2,California,10476,885,940,999,1064
3,Arizona,4154,346,268,203,151
4,Massachusetts,8741,100,89,80,71
5,Wisconsin,998,30,29,28,27
6,Texas,9230,1459,1284,1099,925
7,Nebraska,348,12,12,11,11
8,Utah,345,26,25,24,25
9,Oregon,357,26,27,28,28
10,Florida,8277,814,668,537,424
11,New York,32764,69,73,80,87
12,Rhode Island,1015,13,11,9,7
13,Georgia,4229,268,275,284,291
14,New Hampshire,419,15,15,15,16
15,North Carolina,2199,118,115,113,110
16,New Jersey,15878,56,49,43,39
17,Colorado,1862,15,13,11,9
18,Maryland,3591,43,37,32,28
19,Nevada,963,114,130,147,164
20,Tennessee,1233,143,157,172,188
21,Hawaii,34,2,3,4,4
22,Indiana,3044,41,36,33,30
23,Kentucky,775,35,35,36,36
24,Minnesota,1701,60,60,60,61
25,Oklahoma,605,55,62,70,79
26,Pennsylvania,7314,65,54,46,39
27,South Carolina,2048,238,201,165,135
28,District of Columbia,591,NaN,NaN,NaN,NaN
29,Kansas,386,27,30,33,36
30,Missouri,1341,56,58,60,63
31,Vermont,58,0,0,0,0
32,Virginia,2327,126,134,143,154
33,Connecticut,4444,27,23,19,17
34,Iowa,934,54,57,57,60
35,Louisiana,4287,242,269,296,322
36,Ohio,3673,97,91,86,81
37,Michigan,6526,18,17,16,15
38,South Dakota,146,8,8,8,7
39,Arkansas,555,67,72,77,83
40,Delaware,591,12,11,10,9
41,Mississippi,1912,149,148,145,143
42,New Mexico,690,23,22,20,20
43,North Dakota,113,4,4,4,4
44,Wyoming,28,0,0,0,0
45,Alaska,26,2,3,3,4
46,Maine,125,1,1,1,1
47,Alabama,1797,149,152,154,157
48,Idaho,239,48,53,58,64
49,Montana,75,20,25,32,41
50,Puerto Rico,279,NaN,NaN,NaN,NaN
51,Virgin Islands,9,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,141,10,12,14,16
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
