,State,194,199,206,213,220
0,Washington,1600,118,136,129,128
1,Illinois,7723,121,148,169,176
2,California,9441,966,1022,975,896
3,Arizona,3779,443,380,341,305
4,Massachusetts,8648,115,129,156,178
5,Wisconsin,949,61,75,75,74
6,Texas,7718,1339,1294,1101,996
7,Nebraska,328,19,23,27,27
8,Utah,314,40,42,34,31
9,Oregon,328,39,37,37,37
10,Florida,7157,1245,1216,1100,955
11,New York,32697,108,106,102,107
12,Rhode Island,1010,5,7,10,12
13,Georgia,3842,369,410,411,385
14,New Hampshire,417,8,11,12,12
15,North Carolina,2043,172,173,165,150
16,New Jersey,15846,11,38,59,63
17,Colorado,1844,49,58,61,55
18,Maryland,3523,86,109,125,129
19,Nevada,847,113,132,125,119
20,Tennessee,1092,132,148,155,143
21,Hawaii,26,1,1,3,4
22,Indiana,2980,88,116,120,118
23,Kentucky,744,51,62,65,64
24,Minnesota,1656,39,44,48,47
25,Oklahoma,551,59,66,87,82
26,Pennsylvania,7224,97,111,117,115
27,South Carolina,1793,318,302,265,243
28,District of Columbia,586,9,13,11,8
29,Kansas,367,29,30,28,25
30,Missouri,1279,71,104,141,135
31,Vermont,57,1,1,0,0
32,Virginia,2218,146,175,186,182
33,Connecticut,4437,26,24,28,25
34,Iowa,884,48,47,44,43
35,Louisiana,4024,278,322,294,253
36,Ohio,3539,242,267,262,257
37,Michigan,6467,49,56,59,60
38,South Dakota,135,9,11,13,13
39,Arkansas,475,63,68,70,64
40,Delaware,585,6,8,7,7
41,Mississippi,1711,248,346,371,336
42,New Mexico,655,43,48,50,47
43,North Dakota,105,9,14,15,14
44,Wyoming,27,2,2,3,3
45,Alaska,25,5,7,9,10
46,Maine,124,4,4,4,5
47,Alabama,1633,171,175,165,156
48,Idaho,200,53,55,49,42
49,Montana,64,15,16,18,18
50,Puerto Rico,230,32,45,51,53
51,Virgin Islands,8,2,2,2,2
52,Guam,5,0,0,0,0
53,West Virginia,117,10,8,10,10
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN
