,State,214,220,227,234,241
0,Washington,1863,103,121,141,163
1,Illinois,8089,112,115,118,121
2,California,12153,999,1081,1160,1277
3,Arizona,4771,200,163,146,118
4,Massachusetts,8921,98,105,115,125
5,Wisconsin,1081,41,51,63,79
6,Texas,11696,1339,1747,2199,2580
7,Nebraska,378,NaN,NaN,NaN,NaN
8,Utah,385,NaN,NaN,NaN,NaN
9,Oregon,417,NaN,NaN,NaN,NaN
10,Florida,10325,1134,1117,1192,1194
11,New York,32851,53,47,42,38
12,Rhode Island,1030,3,2,1,1
13,Georgia,5132,558,695,865,1069
14,New Hampshire,429,NaN,NaN,NaN,NaN
15,North Carolina,2531,189,224,265,313
16,New Jersey,15946,49,49,50,51
17,Colorado,1918,33,40,49,60
18,Maryland,3691,64,71,79,85
19,Nevada,1197,160,207,269,343
20,Tennessee,1567,164,186,214,244
21,Hawaii,47,NaN,NaN,NaN,NaN
22,Indiana,3220,90,91,91,92
23,Kentucky,872,45,47,50,53
24,Minnesota,1813,63,75,90,107
25,Oklahoma,726,56,65,73,82
26,Pennsylvania,7557,139,160,187,217
27,South Carolina,2504,192,179,154,131
28,District of Columbia,604,NaN,NaN,NaN,NaN
29,Kansas,426,NaN,NaN,NaN,NaN
30,Missouri,1453,65,69,74,79
31,Vermont,58,NaN,NaN,NaN,NaN
32,Virginia,2467,64,77,92,111
33,Connecticut,4460,14,20,29,42
34,Iowa,1037,64,75,87,100
35,Louisiana,4746,282,331,392,469
36,Ohio,3978,159,179,200,224
37,Michigan,6659,55,56,58,60
38,South Dakota,161,NaN,NaN,NaN,NaN
39,Arkansas,687,NaN,NaN,NaN,NaN
40,Delaware,600,NaN,NaN,NaN,NaN
41,Mississippi,2240,214,254,297,337
42,New Mexico,745,NaN,NaN,NaN,NaN
43,North Dakota,136,NaN,NaN,NaN,NaN
44,Wyoming,37,NaN,NaN,NaN,NaN
45,Alaska,32,NaN,NaN,NaN,NaN
46,Maine,131,NaN,NaN,NaN,NaN
47,Alabama,2013,149,167,187,211
48,Idaho,307,NaN,NaN,NaN,NaN
49,Montana,90,NaN,NaN,NaN,NaN
50,Puerto Rico,390,NaN,NaN,NaN,NaN
51,Virgin Islands,11,NaN,NaN,NaN,NaN
52,Guam,6,NaN,NaN,NaN,NaN
53,West Virginia,179,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
