,State,316,325,332,339,346
0,Washington,2900,135,127,126,124
1,Illinois,13624,801,758,734,730
2,California,19553,938,1000,1066,1105
3,Arizona,6821,239,241,240,230
4,Massachusetts,10874,242,255,274,294
5,Wisconsin,3773,314,237,168,116
6,Texas,22573,681,669,692,728
7,Nebraska,1159,134,153,186,221
8,Utah,917,75,74,78,91
9,Oregon,973,84,99,114,124
10,Florida,18874,683,690,684,687
11,New York,34775,380,463,570,649
12,Rhode Island,1400,63,61,59,52
13,Georgia,9648,212,211,214,226
14,New Hampshire,544,35,43,49,60
15,North Carolina,5410,260,262,278,285
16,New Jersey,17209,296,292,287,290
17,Colorado,3320,270,260,243,235
18,Maryland,4764,184,180,175,169
19,Nevada,2250,143,136,117,102
20,Tennessee,4781,318,383,470,550
21,Hawaii,246,7,4,1,0
22,Indiana,6033,478,427,382,335
23,Kentucky,2014,157,163,168,160
24,Minnesota,3843,425,389,353,316
25,Oklahoma,1836,160,152,143,128
26,Pennsylvania,10871,635,620,611,595
27,South Carolina,4466,112,105,99,95
28,District of Columbia,692,14,14,14,17
29,Kansas,1679,152,136,116,97
30,Missouri,4141,268,229,193,171
31,Vermont,75,0,0,2,7
32,Virginia,4147,130,124,120,113
33,Connecticut,5111,125,130,135,143
34,Iowa,2603,186,141,102,73
35,Louisiana,6524,137,169,212,252
36,Ohio,6753,634,589,528,475
37,Michigan,10035,579,598,618,625
38,South Dakota,1033,69,54,40,31
39,Arkansas,2555,109,104,98,94
40,Delaware,779,40,44,47,51
41,Mississippi,3879,60,74,99,118
42,New Mexico,1673,157,136,111,88
43,North Dakota,983,66,47,30,19
44,Wyoming,266,32,29,23,21
45,Alaska,130,15,14,14,14
46,Maine,220,7,7,11,13
47,Alabama,3776,159,174,187,200
48,Idaho,1014,57,56,57,59
49,Montana,722,83,72,60,47
50,Puerto Rico,1155,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,112,NaN,NaN,NaN,NaN
53,West Virginia,789,67,64,61,53
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
