,State,291,297,304,311,318
0,Washington,2439,83,87,83,88
1,Illinois,10538,391,392,352,360
2,California,17973,365,354,291,306
3,Arizona,6164,188,205,184,172
4,Massachusetts,10149,141,156,184,171
5,Wisconsin,2570,272,262,246,218
6,Texas,19180,462,464,422,453
7,Nebraska,703,56,76,81,80
8,Utah,659,53,45,62,68
9,Oregon,730,47,40,47,72
10,Florida,17121,369,376,350,306
11,New York,33903,179,199,197,203
12,Rhode Island,1224,24,26,31,33
13,Georgia,8648,201,206,206,227
14,New Hampshire,489,8,7,8,10
15,North Carolina,4607,226,227,232,216
16,New Jersey,16429,83,93,92,114
17,Colorado,2394,92,106,110,170
18,Maryland,4212,61,76,85,81
19,Nevada,1851,77,68,75,82
20,Tennessee,3595,241,226,240,218
21,Hawaii,221,4,3,4,7
22,Indiana,4629,249,249,255,264
23,Kentucky,1565,88,85,86,93
24,Minnesota,2710,174,208,203,176
25,Oklahoma,1438,88,90,98,108
26,Pennsylvania,9005,199,218,227,234
27,South Carolina,4036,117,131,111,113
28,District of Columbia,654,6,9,7,12
29,Kansas,1166,81,86,86,105
30,Missouri,3165,181,201,190,160
31,Vermont,59,1,0,1,1
32,Virginia,3707,68,75,76,78
33,Connecticut,4671,58,56,79,73
34,Iowa,1845,123,119,193,174
35,Louisiana,6036,94,101,101,96
36,Ohio,5517,176,209,219,225
37,Michigan,7945,245,240,252,263
38,South Dakota,536,88,85,97,98
39,Arkansas,2085,124,140,141,160
40,Delaware,718,17,19,23,26
41,Mississippi,3443,97,83,99,99
42,New Mexico,1118,87,85,88,95
43,North Dakota,639,92,97,105,126
44,Wyoming,114,25,26,28,34
45,Alaska,84,10,8,11,15
46,Maine,152,3,5,4,7
47,Alabama,3084,107,107,121,113
48,Idaho,686,59,75,80,80
49,Montana,456,86,83,84,90
50,Puerto Rico,872,45,37,33,46
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,88,10,9,9,11
53,West Virginia,504,52,41,49,69
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
