,State,327,332,339,346,353,360,367,374,381
0,Washington,2918,0,0,0,0,0,0,0,0
1,Illinois,15454,1215,1215,1215,1215,1215,1215,1215,1215
2,California,21144,1088,1088,1088,1088,1088,1088,1088,1088
3,Arizona,7358,397,397,397,397,397,397,397,397
4,Massachusetts,11388,354,354,354,354,354,354,354,354
5,Wisconsin,4352,390,390,390,390,390,390,390,390
6,Texas,24440,1292,1292,1292,1292,1292,1292,1292,1292
7,Nebraska,1418,171,171,171,171,171,171,171,171
8,Utah,1062,99,99,99,99,99,99,99,99
9,Oregon,1161,123,123,123,123,123,123,123,123
10,Florida,20003,701,701,701,701,701,701,701,701
11,New York,35702,541,541,541,541,541,541,541,541
12,Rhode Island,1555,96,96,96,96,96,96,96,96
13,Georgia,10104,282,282,282,282,282,282,282,282
14,New Hampshire,604,41,41,41,41,41,41,41,41
15,North Carolina,5855,280,280,280,280,280,280,280,280
16,New Jersey,17775,426,426,426,426,426,426,426,426
17,Colorado,3969,514,514,514,514,514,514,514,514
18,Maryland,5142,280,280,280,280,280,280,280,280
19,Nevada,2548,219,219,219,219,219,219,219,219
20,Tennessee,5541,495,495,495,495,495,495,495,495
21,Hawaii,274,10,10,10,10,10,10,10,10
22,Indiana,6840,551,551,551,551,551,551,551,551
23,Kentucky,2224,130,130,130,130,130,130,130,130
24,Minnesota,4521,439,439,439,439,439,439,439,439
25,Oklahoma,2072,168,168,168,168,168,168,168,168
26,Pennsylvania,12552,1180,1180,1180,1180,1180,1180,1180,1180
27,South Carolina,4751,168,168,168,168,168,168,168,168
28,District of Columbia,716,18,18,18,18,18,18,18,18
29,Kansas,2109,286,286,286,286,286,286,286,286
30,Missouri,4613,326,326,326,326,326,326,326,326
31,Vermont,96,16,16,16,16,16,16,16,16
32,Virginia,4414,212,212,212,212,212,212,212,212
33,Connecticut,5444,217,217,217,217,217,217,217,217
34,Iowa,3269,526,526,526,526,526,526,526,526
35,Louisiana,6845,219,219,219,219,219,219,219,219
36,Ohio,7551,531,531,531,531,531,531,531,531
37,Michigan,11289,874,874,874,874,874,874,874,874
38,South Dakota,1259,152,152,152,152,152,152,152,152
39,Arkansas,2990,291,291,291,291,291,291,291,291
40,Delaware,816,33,33,33,33,33,33,33,33
41,Mississippi,4204,231,231,231,231,231,231,231,231
42,New Mexico,1978,175,175,175,175,175,175,175,175
43,North Dakota,1157,139,139,139,139,139,139,139,139
44,Wyoming,321,55,55,55,55,55,55,55,55
45,Alaska,176,33,33,33,33,33,33,33,33
46,Maine,259,30,30,30,30,30,30,30,30
47,Alabama,4102,225,225,225,225,225,225,225,225
48,Idaho,1194,137,137,137,137,137,137,137,137
49,Montana,818,82,82,82,82,82,82,82,82
50,Puerto Rico,1282,81,81,81,81,81,81,81,81
51,Virgin Islands,23,0,0,0,0,0,0,0,0
52,Guam,119,2,2,2,2,2,2,2,2
53,West Virginia,978,137,137,137,137,137,137,137,137
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
