,State,194,199,206,213,220
0,Washington,1600,54,51,49,47
1,Illinois,7723,160,148,138,130
2,California,9441,577,563,544,532
3,Arizona,3779,353,298,258,231
4,Massachusetts,8648,99,92,86,81
5,Wisconsin,949,44,42,42,41
6,Texas,7718,1178,1223,1276,1310
7,Nebraska,328,17,16,16,16
8,Utah,314,NaN,NaN,NaN,NaN
9,Oregon,328,25,22,21,20
10,Florida,7157,621,604,603,611
11,New York,32697,146,134,125,117
12,Rhode Island,1010,8,7,6,5
13,Georgia,3842,190,182,179,177
14,New Hampshire,417,12,12,12,12
15,North Carolina,2043,113,106,100,97
16,New Jersey,15846,209,196,185,176
17,Colorado,1844,41,39,37,36
18,Maryland,3523,83,78,74,71
19,Nevada,847,56,55,55,55
20,Tennessee,1092,79,75,73,71
21,Hawaii,26,1,1,1,1
22,Indiana,2980,68,65,63,61
23,Kentucky,744,27,24,22,21
24,Minnesota,1656,37,35,33,31
25,Oklahoma,551,30,29,28,27
26,Pennsylvania,7224,119,112,107,103
27,South Carolina,1793,145,136,131,130
28,District of Columbia,586,NaN,NaN,NaN,NaN
29,Kansas,367,19,19,20,22
30,Missouri,1279,40,37,35,33
31,Vermont,57,0,0,0,0
32,Virginia,2218,75,74,73,72
33,Connecticut,4437,26,24,22,20
34,Iowa,884,32,30,28,28
35,Louisiana,4024,145,150,157,159
36,Ohio,3539,120,119,119,119
37,Michigan,6467,80,76,73,70
38,South Dakota,135,6,6,5,5
39,Arkansas,475,33,32,31,30
40,Delaware,585,16,16,16,15
41,Mississippi,1711,100,93,91,93
42,New Mexico,655,27,26,25,25
43,North Dakota,105,7,6,5,5
44,Wyoming,27,0,0,0,0
45,Alaska,25,1,1,1,1
46,Maine,124,6,5,5,5
47,Alabama,1633,104,102,101,101
48,Idaho,200,14,13,12,11
49,Montana,64,5,4,4,3
50,Puerto Rico,230,NaN,NaN,NaN,NaN
51,Virgin Islands,8,0,0,0,0
52,Guam,5,0,0,0,0
53,West Virginia,117,9,7,6,5
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
