,State,257,262,269,276,283
0,Washington,2158,49,53,58,62
1,Illinois,9054,174,171,172,182
2,California,16171,500,467,445,436
3,Arizona,5707,91,86,84,84
4,Massachusetts,9530,109,115,123,136
5,Wisconsin,1381,107,131,159,187
6,Texas,16437,600,585,580,579
7,Nebraska,503,24,25,28,31
8,Utah,482,25,26,27,29
9,Oregon,572,26,27,28,30
10,Florida,14712,615,608,614,637
11,New York,33214,93,104,119,140
12,Rhode Island,1121,18,19,21,21
13,Georgia,7192,227,208,195,186
14,New Hampshire,443,3,3,3,4
15,North Carolina,3637,184,187,193,203
16,New Jersey,16138,43,49,57,66
17,Colorado,2069,32,36,40,45
18,Maryland,3961,47,51,55,58
19,Nevada,1623,44,43,42,42
20,Tennessee,2597,159,150,144,144
21,Hawaii,157,17,16,14,14
22,Indiana,3681,99,108,121,138
23,Kentucky,1214,57,61,65,70
24,Minnesota,2136,69,73,80,92
25,Oklahoma,1055,53,59,66,74
26,Pennsylvania,8207,132,148,169,195
27,South Carolina,3456,123,119,116,117
28,District of Columbia,631,6,6,6,6
29,Kansas,698,44,45,47,51
30,Missouri,2188,170,173,183,212
31,Vermont,58,0,0,0,0
32,Virginia,3276,108,108,111,117
33,Connecticut,4517,14,17,21,26
34,Iowa,1398,61,62,65,70
35,Louisiana,5586,112,106,102,100
36,Ohio,4931,169,176,187,204
37,Michigan,7139,77,79,83,89
38,South Dakota,248,26,28,29,31
39,Arkansas,1447,108,111,118,129
40,Delaware,645,11,11,12,12
41,Mississippi,3013,97,91,86,82
42,New Mexico,894,24,25,27,28
43,North Dakota,277,44,48,51,54
44,Wyoming,53,3,3,4,5
45,Alaska,58,5,6,7,8
46,Maine,142,2,2,3,3
47,Alabama,2559,73,76,81,83
48,Idaho,487,23,23,24,25
49,Montana,190,19,23,28,33
50,Puerto Rico,695,46,48,49,51
51,Virgin Islands,20,0,0,0,0
52,Guam,54,7,7,6,6
53,West Virginia,367,29,32,35,37
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN
