,State,319,325,332,339,346
0,Washington,2925,144,136,127,120
1,Illinois,14116,800,781,799,838
2,California,19928,1106,1351,1661,1981
3,Arizona,6950,274,311,347,362
4,Massachusetts,11004,293,382,504,619
5,Wisconsin,3952,323,262,209,171
6,Texas,23137,809,982,1258,1680
7,Nebraska,1205,119,113,109,107
8,Utah,939,74,81,100,124
9,Oregon,1033,94,108,119,128
10,Florida,19177,723,770,795,834
11,New York,34958,407,511,625,722
12,Rhode Island,1413,61,58,51,44
13,Georgia,9806,251,318,392,502
14,New Hampshire,564,34,41,49,53
15,North Carolina,5543,297,338,374,423
16,New Jersey,17321,313,345,375,391
17,Colorado,3356,266,268,271,274
18,Maryland,4846,212,243,274,311
19,Nevada,2315,160,164,153,136
20,Tennessee,4943,315,345,371,387
21,Hawaii,262,7,7,7,7
22,Indiana,6242,476,461,445,425
23,Kentucky,2072,187,203,211,220
24,Minnesota,4043,427,400,358,324
25,Oklahoma,1896,162,157,147,130
26,Pennsylvania,11255,744,858,972,1068
27,South Carolina,4566,140,161,197,244
28,District of Columbia,697,14,20,21,28
29,Kansas,1786,151,137,124,111
30,Missouri,4284,279,253,235,242
31,Vermont,79,0,2,8,17
32,Virginia,4200,144,152,159,166
33,Connecticut,5146,150,181,221,249
34,Iowa,2717,188,142,104,81
35,Louisiana,6584,145,161,179,190
36,Ohio,6959,649,621,564,511
37,Michigan,10321,563,534,488,439
38,South Dakota,1110,62,49,38,27
39,Arkansas,2660,120,127,135,139
40,Delaware,793,44,52,61,67
41,Mississippi,3961,68,88,110,132
42,New Mexico,1749,168,149,128,109
43,North Dakota,1019,59,43,27,17
44,Wyoming,266,28,26,22,15
45,Alaska,143,19,18,20,21
46,Maine,227,7,12,14,20
47,Alabama,3889,175,209,248,299
48,Idaho,1035,67,67,71,74
49,Montana,736,78,71,58,41
50,Puerto Rico,1192,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,113,NaN,NaN,NaN,NaN
53,West Virginia,838,76,75,72,62
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
