,State,229,234,241,248,255
0,Washington,1953,38,38,38,38
1,Illinois,8398,157,157,157,157
2,California,13758,600,600,559,559
3,Arizona,5219,152,152,152,152
4,Massachusetts,9133,71,71,71,71
5,Wisconsin,1168,39,39,39,39
6,Texas,13697,821,821,743,743
7,Nebraska,404,15,15,15,15
8,Utah,423,15,15,15,15
9,Oregon,482,26,26,25,25
10,Florida,11871,575,575,531,531
11,New York,33002,35,35,35,35
12,Rhode Island,1055,9,9,9,9
13,Georgia,6044,363,363,330,330
14,New Hampshire,433,2,2,2,2
15,North Carolina,2897,185,185,173,173
16,New Jersey,15991,40,40,40,40
17,Colorado,1973,22,22,22,22
18,Maryland,3804,47,47,47,47
19,Nevada,1393,70,70,65,65
20,Tennessee,1869,137,137,125,125
21,Hawaii,86,20,20,19,19
22,Indiana,3368,74,74,74,74
23,Kentucky,996,63,63,60,60
24,Minnesota,1912,50,50,50,50
25,Oklahoma,853,61,61,57,57
26,Pennsylvania,7771,87,87,87,87
27,South Carolina,2907,185,185,173,173
28,District of Columbia,611,3,3,3,3
29,Kansas,483,29,29,29,29
30,Missouri,1687,96,95,90,90
31,Vermont,58,1,1,1,1
32,Virginia,2684,111,111,110,110
33,Connecticut,4468,4,4,4,4
34,Iowa,1170,80,80,77,77
35,Louisiana,5105,138,138,138,138
36,Ohio,4276,145,145,145,145
37,Michigan,6810,79,79,79,79
38,South Dakota,173,13,13,13,13
39,Arkansas,908,103,103,92,92
40,Delaware,609,3,3,3,3
41,Mississippi,2585,134,134,125,125
42,New Mexico,807,23,23,23,23
43,North Dakota,156,10,10,10,10
44,Wyoming,42,3,3,3,3
45,Alaska,42,4,4,4,4
46,Maine,134,2,2,2,2
47,Alabama,2276,140,140,134,134
48,Idaho,385,29,29,27,27
49,Montana,118,13,13,13,13
50,Puerto Rico,477,NaN,NaN,NaN,NaN
51,Virgin Islands,17,NaN,NaN,NaN,NaN
52,Guam,14,NaN,NaN,NaN,NaN
53,West Virginia,248,39,39,36,36
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
