,State,191,199,206,213,220,227,234,241,248
0,Washington,1564,167,160,156,148,137,125,113,102
1,Illinois,7692,351,416,464,509,544,565,570,558
2,California,9214,1177,1150,1240,1155,994,815,643,491
3,Arizona,3694,446,389,342,280,218,164,120,86
4,Massachusetts,8609,134,163,199,238,281,324,366,402
5,Wisconsin,934,106,109,107,105,100,94,86,77
6,Texas,7309,1083,905,869,736,584,454,346,260
7,Nebraska,332,19,22,25,27,28,29,28,27
8,Utah,304,26,23,17,13,10,8,6,4
9,Oregon,322,40,39,42,43,43,42,41,40
10,Florida,6843,1142,1043,967,850,709,570,444,338
11,New York,32675,394,405,409,413,413,409,401,390
12,Rhode Island,1007,25,33,45,60,76,91,105,113
13,Georgia,3752,431,456,527,533,497,439,369,299
14,New Hampshire,415,10,11,13,14,16,18,20,22
15,North Carolina,1942,217,212,209,197,180,160,140,120
16,New Jersey,15819,196,204,208,208,206,201,194,186
17,Colorado,1838,130,154,139,135,132,127,121,114
18,Maryland,3493,188,229,246,262,272,273,265,250
19,Nevada,830,132,123,113,97,80,64,49,38
20,Tennessee,1060,135,142,149,147,137,122,104,86
21,Hawaii,26,2,3,10,23,49,93,143,164
22,Indiana,2965,226,258,238,221,203,184,164,144
23,Kentucky,735,87,102,103,104,103,101,96,91
24,Minnesota,1640,124,142,150,158,164,167,165,159
25,Oklahoma,541,71,93,120,144,163,170,163,145
26,Pennsylvania,7207,364,401,433,459,477,488,491,486
27,South Carolina,1712,246,211,199,166,131,101,76,56
28,District of Columbia,585,20,23,23,23,23,22,21,19
29,Kansas,358,42,41,36,31,27,23,20,17
30,Missouri,1265,123,190,319,461,599,697,716,650
31,Vermont,57,1,1,1,1,0,0,0,0
32,Virginia,2174,163,183,183,187,189,187,181,172
33,Connecticut,4432,57,75,103,137,181,234,295,362
34,Iowa,872,71,67,70,69,64,59,52,46
35,Louisiana,3949,494,499,405,321,244,177,125,87
36,Ohio,3489,364,344,387,389,372,351,326,298
37,Michigan,6450,340,359,432,488,537,580,615,638
38,South Dakota,130,6,7,8,9,11,12,13,13
39,Arkansas,453,51,54,54,52,49,44,38,33
40,Delaware,585,25,25,25,24,23,22,20,19
41,Mississippi,1663,193,242,290,308,290,250,199,149
42,New Mexico,642,59,61,56,51,47,43,38,33
43,North Dakota,103,11,13,12,11,10,10,9,8
44,Wyoming,26,2,3,3,4,4,4,5,5
45,Alaska,23,3,4,5,6,8,10,12,13
46,Maine,123,4,4,4,5,5,5,5,6
47,Alabama,1580,227,212,192,165,133,105,80,60
48,Idaho,188,33,30,30,26,22,18,15,12
49,Montana,60,11,10,14,17,19,20,21,21
50,Puerto Rico,219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,116,14,15,16,16,17,18,18,18
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
