,State,208,213,220,227,234
0,Washington,1785,104,123,125,125
1,Illinois,7967,124,135,126,116
2,California,11296,871,1126,1218,1305
3,Arizona,4506,332,340,268,208
4,Massachusetts,8842,125,170,191,215
5,Wisconsin,1039,55,76,81,81
6,Texas,10447,1588,1850,1734,1636
7,Nebraska,362,14,16,16,14
8,Utah,364,28,36,35,33
9,Oregon,388,33,41,38,36
10,Florida,9539,1455,1797,1766,1739
11,New York,32823,40,32,23,15
12,Rhode Island,1023,4,3,2,1
13,Georgia,4727,482,671,770,846
14,New Hampshire,423,3,3,2,1
15,North Carolina,2348,188,259,264,271
16,New Jersey,15916,45,39,26,17
17,Colorado,1896,31,40,38,36
18,Maryland,3641,71,90,87,87
19,Nevada,1077,165,266,336,435
20,Tennessee,1387,174,217,222,229
21,Hawaii,40,6,12,15,17
22,Indiana,3135,89,117,121,123
23,Kentucky,818,37,47,47,45
24,Minnesota,1758,207,428,780,1390
25,Oklahoma,665,74,97,99,97
26,Pennsylvania,7453,112,146,146,149
27,South Carolina,2288,314,391,363,329
28,District of Columbia,597,3,4,3,3
29,Kansas,406,22,29,29,29
30,Missouri,1415,69,93,93,96
31,Vermont,58,4,24,91,297
32,Virginia,2385,84,119,121,117
33,Connecticut,4456,8,11,11,9
34,Iowa,987,49,72,79,89
35,Louisiana,4526,332,329,300,271
36,Ohio,3832,159,209,200,194
37,Michigan,6592,95,144,175,219
38,South Dakota,153,16,24,28,32
39,Arkansas,603,69,91,88,83
40,Delaware,593,5,6,5,5
41,Mississippi,2095,204,258,237,217
42,New Mexico,718,36,42,41,40
43,North Dakota,126,17,20,24,27
44,Wyoming,30,2,2,2,1
45,Alaska,28,6,8,8,8
46,Maine,127,5,8,11,14
47,Alabama,1925,181,237,227,214
48,Idaho,273,40,49,45,40
49,Montana,82,12,15,14,13
50,Puerto Rico,335,NaN,NaN,NaN,NaN
51,Virgin Islands,9,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,160,24,40,49,58
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
