,State,263,269,276,283,290
0,Washington,2190,50,61,62,66
1,Illinois,9230,213,269,276,283
2,California,16579,524,568,570,563
3,Arizona,5759,49,63,68,61
4,Massachusetts,9604,99,95,85,82
5,Wisconsin,1465,97,109,106,97
6,Texas,16971,451,405,350,299
7,Nebraska,519,29,37,48,56
8,Utah,517,41,46,55,59
9,Oregon,599,27,35,36,36
10,Florida,15364,866,874,865,859
11,New York,33294,58,57,50,45
12,Rhode Island,1130,7,8,8,10
13,Georgia,7416,255,248,230,215
14,New Hampshire,456,10,9,9,9
15,North Carolina,3770,147,173,175,175
16,New Jersey,16174,43,53,61,62
17,Colorado,2113,30,42,45,47
18,Maryland,3999,38,39,38,36
19,Nevada,1661,41,47,46,46
20,Tennessee,2767,173,213,258,271
21,Hawaii,169,11,10,9,9
22,Indiana,3789,119,154,192,205
23,Kentucky,1252,50,64,74,79
24,Minnesota,2194,79,90,94,94
25,Oklahoma,1098,41,46,50,47
26,Pennsylvania,8330,129,155,192,209
27,South Carolina,3552,90,96,91,82
28,District of Columbia,637,10,12,13,16
29,Kansas,774,57,51,45,36
30,Missouri,2424,218,212,202,180
31,Vermont,58,2,2,2,4
32,Virginia,3358,80,95,105,101
33,Connecticut,4530,11,8,6,5
34,Iowa,1462,70,76,92,95
35,Louisiana,5655,117,139,139,129
36,Ohio,4999,108,149,176,188
37,Michigan,7219,71,63,50,41
38,South Dakota,286,42,58,67,69
39,Arkansas,1569,146,138,138,149
40,Delaware,654,11,13,14,14
41,Mississippi,3101,93,106,101,94
42,New Mexico,911,30,40,62,82
43,North Dakota,337,33,51,57,59
44,Wyoming,54,8,11,13,15
45,Alaska,60,7,12,14,17
46,Maine,143,1,2,2,2
47,Alabama,2664,77,77,77,70
48,Idaho,507,30,37,37,38
49,Montana,210,28,42,52,56
50,Puerto Rico,730,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN
52,Guam,58,NaN,NaN,NaN,NaN
53,West Virginia,385,22,27,32,34
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
