,State,291,297,304,311,318,325,332,339,346
0,Washington,2439,88,107,132,164,204,253,315,393
1,Illinois,10538,557,790,1136,1643,2383,3460,5025,7297
2,California,17973,342,391,450,521,605,702,815,947
3,Arizona,6164,157,214,301,430,619,892,1286,1854
4,Massachusetts,10149,214,292,400,549,754,1035,1421,1951
5,Wisconsin,2570,385,493,645,854,1136,1513,2016,2686
6,Texas,19180,689,873,1153,1553,2112,2881,3932,5365
7,Nebraska,703,78,102,135,179,238,318,423,564
8,Utah,659,46,57,72,92,118,152,195,251
9,Oregon,730,49,60,76,98,126,162,209,269
10,Florida,17121,383,508,674,896,1191,1583,2104,2797
11,New York,33903,145,171,202,240,286,340,405,482
12,Rhode Island,1224,36,46,57,71,88,109,135,167
13,Georgia,8648,213,248,297,363,447,553,685,847
14,New Hampshire,489,9,12,15,20,26,34,44,58
15,North Carolina,4607,263,270,271,268,262,256,249,242
16,New Jersey,16429,115,152,202,270,361,483,647,865
17,Colorado,2394,163,280,483,832,1432,2466,4247,7313
18,Maryland,4212,100,140,195,271,378,527,734,1023
19,Nevada,1851,50,57,63,69,75,82,89,97
20,Tennessee,3595,242,238,226,208,189,169,152,136
21,Hawaii,221,6,5,5,4,3,3,2,2
22,Indiana,4629,366,467,594,754,958,1218,1547,1965
23,Kentucky,1565,113,136,163,197,238,288,348,421
24,Minnesota,2710,234,344,525,812,1266,1976,3085,4817
25,Oklahoma,1438,113,120,129,139,150,163,176,191
26,Pennsylvania,9005,236,301,388,505,658,860,1124,1469
27,South Carolina,4036,153,178,216,269,340,431,546,693
28,District of Columbia,654,4,5,6,8,10,13,17,23
29,Kansas,1166,122,171,248,366,542,806,1198,1781
30,Missouri,3165,292,378,506,691,951,1312,1810,2498
31,Vermont,59,0,0,0,0,0,0,0,0
32,Virginia,3707,88,101,118,138,163,192,227,268
33,Connecticut,4671,89,138,214,331,514,798,1239,1922
34,Iowa,1845,191,306,513,878,1512,2610,4507,7783
35,Louisiana,6036,105,115,128,143,159,178,198,221
36,Ohio,5517,204,277,382,531,740,1032,1439,2008
37,Michigan,7945,369,579,909,1427,2240,3517,5522,8669
38,South Dakota,536,97,118,142,170,204,243,291,347
39,Arkansas,2085,183,218,261,311,372,444,530,633
40,Delaware,718,32,39,48,58,71,86,105,127
41,Mississippi,3443,87,85,81,74,67,60,53,47
42,New Mexico,1118,89,99,105,109,111,111,112,112
43,North Dakota,639,112,148,198,267,361,488,660,892
44,Wyoming,114,36,48,65,89,121,164,224,304
45,Alaska,84,15,19,25,32,42,54,71,92
46,Maine,152,9,21,51,125,306,746,1819,4436
47,Alabama,3084,124,142,165,192,225,264,309,363
48,Idaho,686,72,75,76,76,75,74,73,71
49,Montana,456,85,83,79,75,71,67,64,60
50,Puerto Rico,872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,504,59,85,124,180,262,381,554,805
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
