,State,215,220,227,234,241
0,Washington,1867,88,81,74,68
1,Illinois,8097,145,156,166,174
2,California,12235,901,879,867,870
3,Arizona,4771,243,178,122,78
4,Massachusetts,8949,105,103,97,87
5,Wisconsin,1081,47,44,42,40
6,Texas,11742,1251,1185,1141,1129
7,Nebraska,383,16,16,15,15
8,Utah,390,21,19,17,17
9,Oregon,420,31,29,27,26
10,Florida,10397,988,827,683,574
11,New York,32852,60,59,59,60
12,Rhode Island,1035,8,8,8,8
13,Georgia,5156,405,366,320,274
14,New Hampshire,429,4,4,3,2
15,North Carolina,2535,159,144,131,122
16,New Jersey,15946,22,21,18,15
17,Colorado,1919,27,23,19,15
18,Maryland,3694,58,52,44,36
19,Nevada,1200,114,103,93,84
20,Tennessee,1588,148,136,124,115
21,Hawaii,49,10,13,16,19
22,Indiana,3225,91,92,92,91
23,Kentucky,884,52,54,54,55
24,Minnesota,1817,54,53,51,49
25,Oklahoma,730,63,60,55,50
26,Pennsylvania,7557,108,104,99,94
27,South Carolina,2511,206,170,134,105
28,District of Columbia,604,5,5,5,5
29,Kansas,429,24,25,27,30
30,Missouri,1453,75,77,76,75
31,Vermont,58,0,0,0,0
32,Virginia,2471,91,88,83,77
33,Connecticut,4460,10,10,10,9
34,Iowa,1047,53,55,59,65
35,Louisiana,4764,210,163,115,74
36,Ohio,3986,157,147,136,128
37,Michigan,6663,69,69,69,68
38,South Dakota,161,10,11,13,14
39,Arkansas,696,62,55,46,37
40,Delaware,604,3,3,3,4
41,Mississippi,2248,173,156,136,117
42,New Mexico,749,27,23,19,16
43,North Dakota,137,11,12,13,14
44,Wyoming,37,2,2,3,3
45,Alaska,32,2,2,2,2
46,Maine,131,2,2,2,3
47,Alabama,2024,114,99,83,69
48,Idaho,314,37,35,32,29
49,Montana,91,10,10,9,9
50,Puerto Rico,390,63,68,70,71
51,Virgin Islands,11,0,1,1,1
52,Guam,7,0,0,0,1
53,West Virginia,179,19,19,18,18
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN
