,State,277,283,290,297,304,311,318,325,332,339,346,353,360,367,374
0,Washington,2296,55,54,53,53,52,51,50,49,48,47,46,45,44,43
1,Illinois,9775,271,219,182,155,136,121,110,102,96,90,86,82,79,76
2,California,17358,383,371,356,338,319,301,283,266,250,235,222,209,198,188
3,Arizona,5874,50,59,63,64,64,62,60,57,54,52,49,47,44,42
4,Massachusetts,9864,102,77,59,45,36,29,24,21,18,16,14,13,12,12
5,Wisconsin,1778,177,144,121,107,98,94,92,92,94,96,100,103,107,110
6,Texas,17955,472,459,440,418,394,370,346,324,303,283,264,247,232,218
7,Nebraska,596,42,32,24,19,15,12,10,8,7,6,5,4,4,4
8,Utah,572,28,29,29,28,28,28,27,26,26,25,24,24,23,23
9,Oregon,653,32,30,28,27,25,24,24,23,22,22,21,20,20,19
10,Florida,16429,478,433,394,359,329,302,278,257,238,222,207,193,182,171
11,New York,33422,65,53,46,40,36,33,30,29,27,26,25,25,24,24
12,Rhode Island,1177,22,16,12,9,7,6,5,4,3,3,2,2,2,2
13,Georgia,7809,199,194,188,180,173,165,157,150,143,136,130,125,119,115
14,New Hampshire,473,6,5,5,4,4,3,3,3,2,2,2,2,2,1
15,North Carolina,4157,199,168,146,129,116,106,98,92,87,83,80,77,74,72
16,New Jersey,16285,69,53,43,35,29,25,23,21,19,18,17,17,17,16
17,Colorado,2223,37,29,24,19,16,13,11,10,9,8,7,6,6,5
18,Maryland,4096,49,39,31,26,21,18,16,14,13,12,11,10,9,9
19,Nevada,1744,38,49,56,61,64,66,66,66,66,65,65,64,63,62
20,Tennessee,3131,192,183,176,171,167,163,160,158,156,153,152,150,148,146
21,Hawaii,212,7,6,6,6,6,6,5,5,5,5,4,4,4,4
22,Indiana,4130,179,139,111,91,76,65,58,52,48,44,42,40,38,36
23,Kentucky,1407,88,83,78,75,73,71,69,68,67,66,65,64,63,62
24,Minnesota,2402,104,92,83,77,72,69,66,64,62,61,60,59,58,58
25,Oklahoma,1249,79,71,66,62,59,56,54,52,51,50,49,47,46,46
26,Pennsylvania,8647,171,129,98,76,60,48,40,33,28,25,22,20,18,17
27,South Carolina,3802,148,133,121,111,103,96,90,85,81,77,74,71,68,66
28,District of Columbia,642,2,1,1,1,1,1,1,1,1,1,0,0,0,0
29,Kansas,956,88,71,59,51,45,40,37,35,33,31,30,30,29,28
30,Missouri,2820,64,59,54,50,45,42,38,35,33,30,28,26,24,23
31,Vermont,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,3579,137,103,80,63,51,42,36,31,28,25,23,22,20,19
33,Connecticut,4577,30,22,17,13,10,8,6,5,5,4,4,4,3,3
34,Iowa,1635,98,84,74,67,61,57,54,51,49,48,46,45,44,44
35,Louisiana,5837,99,111,119,123,125,125,124,123,122,120,117,115,113,111
36,Ohio,5206,121,116,111,107,103,100,97,94,91,89,86,84,82,80
37,Michigan,7522,160,119,89,69,54,44,36,31,27,24,22,20,19,18
38,South Dakota,375,53,46,37,28,22,17,13,10,8,6,4,3,2,2
39,Arkansas,1812,105,92,82,75,69,65,62,59,57,55,54,52,51,50
40,Delaware,681,14,11,8,7,5,4,4,3,3,3,3,3,2,2
41,Mississippi,3255,83,81,79,76,74,71,68,65,63,60,57,55,53,51
42,New Mexico,967,32,25,20,17,14,11,10,8,7,6,6,5,5,4
43,North Dakota,456,53,50,42,35,30,26,23,20,18,16,15,13,12,11
44,Wyoming,68,2,2,2,2,2,2,3,3,3,3,3,4,4,4
45,Alaska,68,2,2,2,2,2,2,2,2,1,1,1,1,1,1
46,Maine,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Alabama,2866,74,66,59,54,49,46,43,40,38,36,34,33,31,30
48,Idaho,573,40,35,31,28,26,24,22,21,20,19,18,18,17,17
49,Montana,297,22,21,20,20,19,18,17,17,16,16,15,15,14,14
50,Puerto Rico,801,37,36,30,25,22,19,17,15,13,12,11,10,9,8
51,Virgin Islands,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,69,1,2,2,2,2,2,2,2,1,1,1,1,1,1
53,West Virginia,425,22,21,20,19,19,18,18,17,17,17,16,16,16,16
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
