,State,277,283,290,297,304
0,Washington,2296,52,55,56,50
1,Illinois,9775,349,413,445,429
2,California,17358,350,408,503,586
3,Arizona,5874,75,73,78,80
4,Massachusetts,9864,138,163,188,203
5,Wisconsin,1778,219,245,266,260
6,Texas,17955,665,741,783,831
7,Nebraska,596,65,73,78,74
8,Utah,572,35,36,37,35
9,Oregon,653,28,28,29,28
10,Florida,16429,501,530,530,497
11,New York,33422,100,110,117,124
12,Rhode Island,1177,15,20,21,20
13,Georgia,7809,183,194,198,199
14,New Hampshire,473,6,7,10,10
15,North Carolina,4157,238,239,235,203
16,New Jersey,16285,87,100,115,125
17,Colorado,2223,85,104,125,142
18,Maryland,4096,43,45,49,50
19,Nevada,1744,51,50,50,50
20,Tennessee,3131,202,247,281,303
21,Hawaii,212,5,5,7,7
22,Indiana,4130,204,235,252,249
23,Kentucky,1407,81,97,114,119
24,Minnesota,2402,67,73,72,65
25,Oklahoma,1249,43,45,41,38
26,Pennsylvania,8647,199,226,239,239
27,South Carolina,3802,113,112,105,99
28,District of Columbia,642,7,4,0,0
29,Kansas,956,51,54,51,49
30,Missouri,2820,195,202,192,175
31,Vermont,58,0,0,0,0
32,Virginia,3579,138,149,147,143
33,Connecticut,4577,26,34,36,42
34,Iowa,1635,37,39,41,36
35,Louisiana,5837,69,79,81,81
36,Ohio,5206,252,299,322,330
37,Michigan,7522,214,253,268,262
38,South Dakota,375,27,31,30,28
39,Arkansas,1812,97,105,105,94
40,Delaware,681,11,14,13,9
41,Mississippi,3255,92,96,97,92
42,New Mexico,967,60,74,78,78
43,North Dakota,456,41,40,36,30
44,Wyoming,68,9,14,15,15
45,Alaska,68,7,7,10,8
46,Maine,146,0,0,0,0
47,Alabama,2866,65,74,79,77
48,Idaho,573,55,65,76,85
49,Montana,297,33,37,42,43
50,Puerto Rico,801,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,69,NaN,NaN,NaN,NaN
53,West Virginia,425,21,23,27,31
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
